Case ID,Activity,Complete Timestamp,Variant,Variant index,concept:name,lifecycle:transition,variant,variant-index,creator
84,Machine Learning Expert: Select Best Architecture,2023-02-21 16:00:38.000,Variant 35,35,Machine Learning Expert: Select Best Architecture,complete,Variant 35,35,Fluxicon Disco
84,Machine Learning Expert: Evaluate Test Report,2023-02-21 16:00:39.000,Variant 35,35,Machine Learning Expert: Evaluate Test Report,complete,Variant 35,35,Fluxicon Disco
84,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 16:00:40.000,Variant 35,35,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 35,35,Fluxicon Disco
84,Data Analyst: Configure Segregation System,2023-02-21 16:00:41.000,Variant 35,35,Data Analyst: Configure Segregation System,complete,Variant 35,35,Fluxicon Disco
84,Machine Learning Expert: Configure Development System,2023-02-21 16:00:42.000,Variant 35,35,Machine Learning Expert: Configure Development System,complete,Variant 35,35,Fluxicon Disco
84,Machine Learning Expert: Configure Execution System,2023-02-21 16:00:43.000,Variant 35,35,Machine Learning Expert: Configure Execution System,complete,Variant 35,35,Fluxicon Disco
84,Data Engineer: Configure Monitoring System,2023-02-21 16:00:44.000,Variant 35,35,Data Engineer: Configure Monitoring System,complete,Variant 35,35,Fluxicon Disco
84,End,2023-02-21 16:00:44.000,Variant 35,35,End,complete,Variant 35,35,Fluxicon Disco
82,Start,2023-02-21 15:40:00.000,Variant 36,36,Start,complete,Variant 36,36,Fluxicon Disco
82,Technician: Assign Productivity Level,2023-02-21 15:40:01.000,Variant 36,36,Technician: Assign Productivity Level,complete,Variant 36,36,Fluxicon Disco
82,Data Analyst: Analyze Balance Report,2023-02-21 15:40:02.000,Variant 36,36,Data Analyst: Analyze Balance Report,complete,Variant 36,36,Fluxicon Disco
82,Data Analyst: Analyze Radar Diagram,2023-02-21 15:40:03.000,Variant 36,36,Data Analyst: Analyze Radar Diagram,complete,Variant 36,36,Fluxicon Disco
82,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 15:40:04.000,Variant 36,36,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 36,36,Fluxicon Disco
82,Data Analyst: Configure Segregation System,2023-02-21 15:40:05.000,Variant 36,36,Data Analyst: Configure Segregation System,complete,Variant 36,36,Fluxicon Disco
82,Machine Learning Expert: Configure Development System,2023-02-21 15:40:06.000,Variant 36,36,Machine Learning Expert: Configure Development System,complete,Variant 36,36,Fluxicon Disco
82,Machine Learning Expert: Configure Execution System,2023-02-21 15:40:07.000,Variant 36,36,Machine Learning Expert: Configure Execution System,complete,Variant 36,36,Fluxicon Disco
82,Data Engineer: Configure Monitoring System,2023-02-21 15:40:08.000,Variant 36,36,Data Engineer: Configure Monitoring System,complete,Variant 36,36,Fluxicon Disco
82,End,2023-02-21 15:40:08.000,Variant 36,36,End,complete,Variant 36,36,Fluxicon Disco
47,Start,2023-02-20 17:50:00.000,Variant 37,37,Start,complete,Variant 37,37,Fluxicon Disco
47,Technician: Assign Productivity Level,2023-02-20 17:50:01.000,Variant 37,37,Technician: Assign Productivity Level,complete,Variant 37,37,Fluxicon Disco
47,Data Analyst: Analyze Balance Report,2023-02-20 17:50:02.000,Variant 37,37,Data Analyst: Analyze Balance Report,complete,Variant 37,37,Fluxicon Disco
47,Data Analyst: Analyze Radar Diagram,2023-02-20 17:50:03.000,Variant 37,37,Data Analyst: Analyze Radar Diagram,complete,Variant 37,37,Fluxicon Disco
47,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 17:50:04.000,Variant 37,37,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 37,37,Fluxicon Disco
47,Data Analyst: Configure Segregation System,2023-02-20 17:50:05.000,Variant 37,37,Data Analyst: Configure Segregation System,complete,Variant 37,37,Fluxicon Disco
47,Machine Learning Expert: Configure Development System,2023-02-20 17:50:06.000,Variant 37,37,Machine Learning Expert: Configure Development System,complete,Variant 37,37,Fluxicon Disco
47,Machine Learning Expert: Configure Execution System,2023-02-20 17:50:07.000,Variant 37,37,Machine Learning Expert: Configure Execution System,complete,Variant 37,37,Fluxicon Disco
47,Data Engineer: Configure Monitoring System,2023-02-20 17:50:08.000,Variant 37,37,Data Engineer: Configure Monitoring System,complete,Variant 37,37,Fluxicon Disco
47,Technician: Assign Productivity Level,2023-02-20 17:50:09.000,Variant 37,37,Technician: Assign Productivity Level,complete,Variant 37,37,Fluxicon Disco
47,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 17:50:10.000,Variant 37,37,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 37,37,Fluxicon Disco
47,Data Analyst: Configure Segregation System,2023-02-20 17:50:11.000,Variant 37,37,Data Analyst: Configure Segregation System,complete,Variant 37,37,Fluxicon Disco
47,Machine Learning Expert: Configure Development System,2023-02-20 17:50:12.000,Variant 37,37,Machine Learning Expert: Configure Development System,complete,Variant 37,37,Fluxicon Disco
47,Machine Learning Expert: Configure Execution System,2023-02-20 17:50:13.000,Variant 37,37,Machine Learning Expert: Configure Execution System,complete,Variant 37,37,Fluxicon Disco
47,Data Engineer: Configure Monitoring System,2023-02-20 17:50:14.000,Variant 37,37,Data Engineer: Configure Monitoring System,complete,Variant 37,37,Fluxicon Disco
47,End,2023-02-20 17:50:14.000,Variant 37,37,End,complete,Variant 37,37,Fluxicon Disco
48,Start,2023-02-20 18:00:00.000,Variant 2,2,Start,complete,Variant 2,2,Fluxicon Disco
48,PR Clerk: Register new customer,2023-02-20 18:00:01.000,Variant 2,2,PR Clerk: Register new customer,complete,Variant 2,2,Fluxicon Disco
48,IT Specialist: Configure Sensors,2023-02-20 18:00:02.000,Variant 2,2,IT Specialist: Configure Sensors,complete,Variant 2,2,Fluxicon Disco
48,IT Specialist: Configure System Addresses,2023-02-20 18:00:03.000,Variant 2,2,IT Specialist: Configure System Addresses,complete,Variant 2,2,Fluxicon Disco
48,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 18:00:04.000,Variant 2,2,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 2,2,Fluxicon Disco
48,Data Analyst: Configure Segregation System,2023-02-20 18:00:05.000,Variant 2,2,Data Analyst: Configure Segregation System,complete,Variant 2,2,Fluxicon Disco
48,Machine Learning Expert: Configure Development System,2023-02-20 18:00:06.000,Variant 2,2,Machine Learning Expert: Configure Development System,complete,Variant 2,2,Fluxicon Disco
48,Machine Learning Expert: Configure Execution System,2023-02-20 18:00:07.000,Variant 2,2,Machine Learning Expert: Configure Execution System,complete,Variant 2,2,Fluxicon Disco
48,Data Engineer: Configure Monitoring System,2023-02-20 18:00:08.000,Variant 2,2,Data Engineer: Configure Monitoring System,complete,Variant 2,2,Fluxicon Disco
48,Technician: Assign Productivity Level,2023-02-20 18:00:09.000,Variant 2,2,Technician: Assign Productivity Level,complete,Variant 2,2,Fluxicon Disco
48,Data Engineer: Evaluate Model Performance,2023-02-20 18:00:10.000,Variant 2,2,Data Engineer: Evaluate Model Performance,complete,Variant 2,2,Fluxicon Disco
48,End,2023-02-20 18:00:10.000,Variant 2,2,End,complete,Variant 2,2,Fluxicon Disco
49,Start,2023-02-21 10:10:00.000,Variant 11,11,Start,complete,Variant 11,11,Fluxicon Disco
49,PR Clerk: Register new customer,2023-02-21 10:10:01.000,Variant 11,11,PR Clerk: Register new customer,complete,Variant 11,11,Fluxicon Disco
49,IT Specialist: Configure Sensors,2023-02-21 10:10:02.000,Variant 11,11,IT Specialist: Configure Sensors,complete,Variant 11,11,Fluxicon Disco
49,IT Specialist: Configure System Addresses,2023-02-21 10:10:03.000,Variant 11,11,IT Specialist: Configure System Addresses,complete,Variant 11,11,Fluxicon Disco
49,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 10:10:04.000,Variant 11,11,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 11,11,Fluxicon Disco
49,Data Analyst: Configure Segregation System,2023-02-21 10:10:05.000,Variant 11,11,Data Analyst: Configure Segregation System,complete,Variant 11,11,Fluxicon Disco
49,Machine Learning Expert: Configure Development System,2023-02-21 10:10:06.000,Variant 11,11,Machine Learning Expert: Configure Development System,complete,Variant 11,11,Fluxicon Disco
49,Machine Learning Expert: Configure Execution System,2023-02-21 10:10:07.000,Variant 11,11,Machine Learning Expert: Configure Execution System,complete,Variant 11,11,Fluxicon Disco
49,Data Engineer: Configure Monitoring System,2023-02-21 10:10:08.000,Variant 11,11,Data Engineer: Configure Monitoring System,complete,Variant 11,11,Fluxicon Disco
49,Technician: Assign Productivity Level,2023-02-21 10:10:09.000,Variant 11,11,Technician: Assign Productivity Level,complete,Variant 11,11,Fluxicon Disco
49,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 10:10:10.000,Variant 11,11,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 11,11,Fluxicon Disco
49,Data Analyst: Configure Segregation System,2023-02-21 10:10:11.000,Variant 11,11,Data Analyst: Configure Segregation System,complete,Variant 11,11,Fluxicon Disco
49,Machine Learning Expert: Configure Development System,2023-02-21 10:10:12.000,Variant 11,11,Machine Learning Expert: Configure Development System,complete,Variant 11,11,Fluxicon Disco
49,Machine Learning Expert: Configure Execution System,2023-02-21 10:10:13.000,Variant 11,11,Machine Learning Expert: Configure Execution System,complete,Variant 11,11,Fluxicon Disco
49,Data Engineer: Configure Monitoring System,2023-02-21 10:10:14.000,Variant 11,11,Data Engineer: Configure Monitoring System,complete,Variant 11,11,Fluxicon Disco
49,Technician: Assign Productivity Level,2023-02-21 10:10:15.000,Variant 11,11,Technician: Assign Productivity Level,complete,Variant 11,11,Fluxicon Disco
49,Data Analyst: Analyze Balance Report,2023-02-21 10:10:16.000,Variant 11,11,Data Analyst: Analyze Balance Report,complete,Variant 11,11,Fluxicon Disco
49,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 10:10:17.000,Variant 11,11,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 11,11,Fluxicon Disco
49,Data Analyst: Configure Segregation System,2023-02-21 10:10:18.000,Variant 11,11,Data Analyst: Configure Segregation System,complete,Variant 11,11,Fluxicon Disco
49,Machine Learning Expert: Configure Development System,2023-02-21 10:10:19.000,Variant 11,11,Machine Learning Expert: Configure Development System,complete,Variant 11,11,Fluxicon Disco
49,Machine Learning Expert: Configure Execution System,2023-02-21 10:10:20.000,Variant 11,11,Machine Learning Expert: Configure Execution System,complete,Variant 11,11,Fluxicon Disco
49,Data Engineer: Configure Monitoring System,2023-02-21 10:10:21.000,Variant 11,11,Data Engineer: Configure Monitoring System,complete,Variant 11,11,Fluxicon Disco
49,End,2023-02-21 10:10:21.000,Variant 11,11,End,complete,Variant 11,11,Fluxicon Disco
68,Start,2023-02-21 13:20:00.000,Variant 38,38,Start,complete,Variant 38,38,Fluxicon Disco
68,PR Clerk: Register new customer,2023-02-21 13:20:01.000,Variant 38,38,PR Clerk: Register new customer,complete,Variant 38,38,Fluxicon Disco
68,IT Specialist: Configure Sensors,2023-02-21 13:20:02.000,Variant 38,38,IT Specialist: Configure Sensors,complete,Variant 38,38,Fluxicon Disco
68,IT Specialist: Configure System Addresses,2023-02-21 13:20:03.000,Variant 38,38,IT Specialist: Configure System Addresses,complete,Variant 38,38,Fluxicon Disco
68,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 13:20:04.000,Variant 38,38,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 38,38,Fluxicon Disco
68,Data Analyst: Configure Segregation System,2023-02-21 13:20:05.000,Variant 38,38,Data Analyst: Configure Segregation System,complete,Variant 38,38,Fluxicon Disco
68,Machine Learning Expert: Configure Development System,2023-02-21 13:20:06.000,Variant 38,38,Machine Learning Expert: Configure Development System,complete,Variant 38,38,Fluxicon Disco
68,Machine Learning Expert: Configure Execution System,2023-02-21 13:20:07.000,Variant 38,38,Machine Learning Expert: Configure Execution System,complete,Variant 38,38,Fluxicon Disco
68,Data Engineer: Configure Monitoring System,2023-02-21 13:20:08.000,Variant 38,38,Data Engineer: Configure Monitoring System,complete,Variant 38,38,Fluxicon Disco
68,Technician: Assign Productivity Level,2023-02-21 13:20:09.000,Variant 38,38,Technician: Assign Productivity Level,complete,Variant 38,38,Fluxicon Disco
68,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 13:20:10.000,Variant 38,38,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 38,38,Fluxicon Disco
68,Data Analyst: Configure Segregation System,2023-02-21 13:20:11.000,Variant 38,38,Data Analyst: Configure Segregation System,complete,Variant 38,38,Fluxicon Disco
68,Machine Learning Expert: Configure Development System,2023-02-21 13:20:12.000,Variant 38,38,Machine Learning Expert: Configure Development System,complete,Variant 38,38,Fluxicon Disco
68,Machine Learning Expert: Configure Execution System,2023-02-21 13:20:13.000,Variant 38,38,Machine Learning Expert: Configure Execution System,complete,Variant 38,38,Fluxicon Disco
68,Data Engineer: Configure Monitoring System,2023-02-21 13:20:14.000,Variant 38,38,Data Engineer: Configure Monitoring System,complete,Variant 38,38,Fluxicon Disco
68,Technician: Assign Productivity Level,2023-02-21 13:20:15.000,Variant 38,38,Technician: Assign Productivity Level,complete,Variant 38,38,Fluxicon Disco
68,Data Engineer: Evaluate Model Performance,2023-02-21 13:20:16.000,Variant 38,38,Data Engineer: Evaluate Model Performance,complete,Variant 38,38,Fluxicon Disco
68,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 13:20:17.000,Variant 38,38,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 38,38,Fluxicon Disco
68,Data Analyst: Configure Segregation System,2023-02-21 13:20:18.000,Variant 38,38,Data Analyst: Configure Segregation System,complete,Variant 38,38,Fluxicon Disco
68,Machine Learning Expert: Configure Development System,2023-02-21 13:20:19.000,Variant 38,38,Machine Learning Expert: Configure Development System,complete,Variant 38,38,Fluxicon Disco
68,Machine Learning Expert: Configure Execution System,2023-02-21 13:20:20.000,Variant 38,38,Machine Learning Expert: Configure Execution System,complete,Variant 38,38,Fluxicon Disco
68,Data Engineer: Configure Monitoring System,2023-02-21 13:20:21.000,Variant 38,38,Data Engineer: Configure Monitoring System,complete,Variant 38,38,Fluxicon Disco
68,Technician: Assign Productivity Level,2023-02-21 13:20:22.000,Variant 38,38,Technician: Assign Productivity Level,complete,Variant 38,38,Fluxicon Disco
68,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 13:20:23.000,Variant 38,38,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 38,38,Fluxicon Disco
68,Data Analyst: Configure Segregation System,2023-02-21 13:20:24.000,Variant 38,38,Data Analyst: Configure Segregation System,complete,Variant 38,38,Fluxicon Disco
68,Machine Learning Expert: Configure Development System,2023-02-21 13:20:25.000,Variant 38,38,Machine Learning Expert: Configure Development System,complete,Variant 38,38,Fluxicon Disco
68,Machine Learning Expert: Configure Execution System,2023-02-21 13:20:26.000,Variant 38,38,Machine Learning Expert: Configure Execution System,complete,Variant 38,38,Fluxicon Disco
68,Data Engineer: Configure Monitoring System,2023-02-21 13:20:27.000,Variant 38,38,Data Engineer: Configure Monitoring System,complete,Variant 38,38,Fluxicon Disco
68,Technician: Assign Productivity Level,2023-02-21 13:20:28.000,Variant 38,38,Technician: Assign Productivity Level,complete,Variant 38,38,Fluxicon Disco
68,Data Analyst: Analyze Balance Report,2023-02-21 13:20:29.000,Variant 38,38,Data Analyst: Analyze Balance Report,complete,Variant 38,38,Fluxicon Disco
68,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 13:20:30.000,Variant 38,38,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 38,38,Fluxicon Disco
68,Data Analyst: Configure Segregation System,2023-02-21 13:20:31.000,Variant 38,38,Data Analyst: Configure Segregation System,complete,Variant 38,38,Fluxicon Disco
68,Machine Learning Expert: Configure Development System,2023-02-21 13:20:32.000,Variant 38,38,Machine Learning Expert: Configure Development System,complete,Variant 38,38,Fluxicon Disco
68,Machine Learning Expert: Configure Execution System,2023-02-21 13:20:33.000,Variant 38,38,Machine Learning Expert: Configure Execution System,complete,Variant 38,38,Fluxicon Disco
68,Data Engineer: Configure Monitoring System,2023-02-21 13:20:34.000,Variant 38,38,Data Engineer: Configure Monitoring System,complete,Variant 38,38,Fluxicon Disco
68,Technician: Assign Productivity Level,2023-02-21 13:20:35.000,Variant 38,38,Technician: Assign Productivity Level,complete,Variant 38,38,Fluxicon Disco
68,Data Engineer: Evaluate Model Performance,2023-02-21 13:20:36.000,Variant 38,38,Data Engineer: Evaluate Model Performance,complete,Variant 38,38,Fluxicon Disco
68,End,2023-02-21 13:20:36.000,Variant 38,38,End,complete,Variant 38,38,Fluxicon Disco
89,Start,2023-02-21 16:50:00.000,Variant 39,39,Start,complete,Variant 39,39,Fluxicon Disco
89,Technician: Assign Productivity Level,2023-02-21 16:50:01.000,Variant 39,39,Technician: Assign Productivity Level,complete,Variant 39,39,Fluxicon Disco
89,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 16:50:02.000,Variant 39,39,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 39,39,Fluxicon Disco
89,Data Analyst: Configure Segregation System,2023-02-21 16:50:03.000,Variant 39,39,Data Analyst: Configure Segregation System,complete,Variant 39,39,Fluxicon Disco
89,Machine Learning Expert: Configure Development System,2023-02-21 16:50:04.000,Variant 39,39,Machine Learning Expert: Configure Development System,complete,Variant 39,39,Fluxicon Disco
89,Machine Learning Expert: Configure Execution System,2023-02-21 16:50:05.000,Variant 39,39,Machine Learning Expert: Configure Execution System,complete,Variant 39,39,Fluxicon Disco
89,Data Engineer: Configure Monitoring System,2023-02-21 16:50:06.000,Variant 39,39,Data Engineer: Configure Monitoring System,complete,Variant 39,39,Fluxicon Disco
89,Technician: Assign Productivity Level,2023-02-21 16:50:07.000,Variant 39,39,Technician: Assign Productivity Level,complete,Variant 39,39,Fluxicon Disco
89,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 16:50:08.000,Variant 39,39,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 39,39,Fluxicon Disco
89,Data Analyst: Configure Segregation System,2023-02-21 16:50:09.000,Variant 39,39,Data Analyst: Configure Segregation System,complete,Variant 39,39,Fluxicon Disco
89,Machine Learning Expert: Configure Development System,2023-02-21 16:50:10.000,Variant 39,39,Machine Learning Expert: Configure Development System,complete,Variant 39,39,Fluxicon Disco
89,Machine Learning Expert: Configure Execution System,2023-02-21 16:50:11.000,Variant 39,39,Machine Learning Expert: Configure Execution System,complete,Variant 39,39,Fluxicon Disco
89,Data Engineer: Configure Monitoring System,2023-02-21 16:50:12.000,Variant 39,39,Data Engineer: Configure Monitoring System,complete,Variant 39,39,Fluxicon Disco
89,Technician: Assign Productivity Level,2023-02-21 16:50:13.000,Variant 39,39,Technician: Assign Productivity Level,complete,Variant 39,39,Fluxicon Disco
89,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 16:50:14.000,Variant 39,39,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 39,39,Fluxicon Disco
89,Data Analyst: Configure Segregation System,2023-02-21 16:50:15.000,Variant 39,39,Data Analyst: Configure Segregation System,complete,Variant 39,39,Fluxicon Disco
89,Machine Learning Expert: Configure Development System,2023-02-21 16:50:16.000,Variant 39,39,Machine Learning Expert: Configure Development System,complete,Variant 39,39,Fluxicon Disco
89,Machine Learning Expert: Configure Execution System,2023-02-21 16:50:17.000,Variant 39,39,Machine Learning Expert: Configure Execution System,complete,Variant 39,39,Fluxicon Disco
89,Data Engineer: Configure Monitoring System,2023-02-21 16:50:18.000,Variant 39,39,Data Engineer: Configure Monitoring System,complete,Variant 39,39,Fluxicon Disco
89,Technician: Assign Productivity Level,2023-02-21 16:50:19.000,Variant 39,39,Technician: Assign Productivity Level,complete,Variant 39,39,Fluxicon Disco
89,Data Engineer: Evaluate Model Performance,2023-02-21 16:50:20.000,Variant 39,39,Data Engineer: Evaluate Model Performance,complete,Variant 39,39,Fluxicon Disco
89,End,2023-02-21 16:50:20.000,Variant 39,39,End,complete,Variant 39,39,Fluxicon Disco
46,Start,2023-02-20 17:40:00.000,Variant 1,1,Start,complete,Variant 1,1,Fluxicon Disco
46,PR Clerk: Register new customer,2023-02-20 17:40:01.000,Variant 1,1,PR Clerk: Register new customer,complete,Variant 1,1,Fluxicon Disco
46,IT Specialist: Configure Sensors,2023-02-20 17:40:02.000,Variant 1,1,IT Specialist: Configure Sensors,complete,Variant 1,1,Fluxicon Disco
46,IT Specialist: Configure System Addresses,2023-02-20 17:40:03.000,Variant 1,1,IT Specialist: Configure System Addresses,complete,Variant 1,1,Fluxicon Disco
46,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 17:40:04.000,Variant 1,1,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 1,1,Fluxicon Disco
46,Data Analyst: Configure Segregation System,2023-02-20 17:40:05.000,Variant 1,1,Data Analyst: Configure Segregation System,complete,Variant 1,1,Fluxicon Disco
46,Machine Learning Expert: Configure Development System,2023-02-20 17:40:06.000,Variant 1,1,Machine Learning Expert: Configure Development System,complete,Variant 1,1,Fluxicon Disco
46,Machine Learning Expert: Configure Execution System,2023-02-20 17:40:07.000,Variant 1,1,Machine Learning Expert: Configure Execution System,complete,Variant 1,1,Fluxicon Disco
46,Data Engineer: Configure Monitoring System,2023-02-20 17:40:08.000,Variant 1,1,Data Engineer: Configure Monitoring System,complete,Variant 1,1,Fluxicon Disco
46,End,2023-02-20 17:40:08.000,Variant 1,1,End,complete,Variant 1,1,Fluxicon Disco
24,Start,2023-02-20 14:00:00.000,Variant 4,4,Start,complete,Variant 4,4,Fluxicon Disco
24,Technician: Assign Productivity Level,2023-02-20 14:00:01.000,Variant 4,4,Technician: Assign Productivity Level,complete,Variant 4,4,Fluxicon Disco
24,Data Engineer: Evaluate Model Performance,2023-02-20 14:00:02.000,Variant 4,4,Data Engineer: Evaluate Model Performance,complete,Variant 4,4,Fluxicon Disco
24,Technician: Define Validity Conditions and Outlier Ranges,2023-02-20 14:00:03.000,Variant 4,4,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 4,4,Fluxicon Disco
24,Data Analyst: Configure Segregation System,2023-02-20 14:00:04.000,Variant 4,4,Data Analyst: Configure Segregation System,complete,Variant 4,4,Fluxicon Disco
24,Machine Learning Expert: Configure Development System,2023-02-20 14:00:05.000,Variant 4,4,Machine Learning Expert: Configure Development System,complete,Variant 4,4,Fluxicon Disco
24,Machine Learning Expert: Configure Execution System,2023-02-20 14:00:06.000,Variant 4,4,Machine Learning Expert: Configure Execution System,complete,Variant 4,4,Fluxicon Disco
24,Data Engineer: Configure Monitoring System,2023-02-20 14:00:07.000,Variant 4,4,Data Engineer: Configure Monitoring System,complete,Variant 4,4,Fluxicon Disco
24,End,2023-02-20 14:00:07.000,Variant 4,4,End,complete,Variant 4,4,Fluxicon Disco
87,Start,2023-02-21 16:30:00.000,Variant 40,40,Start,complete,Variant 40,40,Fluxicon Disco
87,PR Clerk: Register new customer,2023-02-21 16:30:01.000,Variant 40,40,PR Clerk: Register new customer,complete,Variant 40,40,Fluxicon Disco
87,IT Specialist: Configure Sensors,2023-02-21 16:30:02.000,Variant 40,40,IT Specialist: Configure Sensors,complete,Variant 40,40,Fluxicon Disco
87,IT Specialist: Configure System Addresses,2023-02-21 16:30:03.000,Variant 40,40,IT Specialist: Configure System Addresses,complete,Variant 40,40,Fluxicon Disco
87,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 16:30:04.000,Variant 40,40,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 40,40,Fluxicon Disco
87,Data Analyst: Configure Segregation System,2023-02-21 16:30:05.000,Variant 40,40,Data Analyst: Configure Segregation System,complete,Variant 40,40,Fluxicon Disco
87,Machine Learning Expert: Configure Development System,2023-02-21 16:30:06.000,Variant 40,40,Machine Learning Expert: Configure Development System,complete,Variant 40,40,Fluxicon Disco
87,Machine Learning Expert: Configure Execution System,2023-02-21 16:30:07.000,Variant 40,40,Machine Learning Expert: Configure Execution System,complete,Variant 40,40,Fluxicon Disco
87,Data Engineer: Configure Monitoring System,2023-02-21 16:30:08.000,Variant 40,40,Data Engineer: Configure Monitoring System,complete,Variant 40,40,Fluxicon Disco
87,Technician: Assign Productivity Level,2023-02-21 16:30:09.000,Variant 40,40,Technician: Assign Productivity Level,complete,Variant 40,40,Fluxicon Disco
87,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 16:30:10.000,Variant 40,40,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 40,40,Fluxicon Disco
87,Data Analyst: Configure Segregation System,2023-02-21 16:30:11.000,Variant 40,40,Data Analyst: Configure Segregation System,complete,Variant 40,40,Fluxicon Disco
87,Machine Learning Expert: Configure Development System,2023-02-21 16:30:12.000,Variant 40,40,Machine Learning Expert: Configure Development System,complete,Variant 40,40,Fluxicon Disco
87,Machine Learning Expert: Configure Execution System,2023-02-21 16:30:13.000,Variant 40,40,Machine Learning Expert: Configure Execution System,complete,Variant 40,40,Fluxicon Disco
87,Data Engineer: Configure Monitoring System,2023-02-21 16:30:14.000,Variant 40,40,Data Engineer: Configure Monitoring System,complete,Variant 40,40,Fluxicon Disco
87,Technician: Assign Productivity Level,2023-02-21 16:30:15.000,Variant 40,40,Technician: Assign Productivity Level,complete,Variant 40,40,Fluxicon Disco
87,Data Engineer: Evaluate Model Performance,2023-02-21 16:30:16.000,Variant 40,40,Data Engineer: Evaluate Model Performance,complete,Variant 40,40,Fluxicon Disco
87,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 16:30:17.000,Variant 40,40,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 40,40,Fluxicon Disco
87,Data Analyst: Configure Segregation System,2023-02-21 16:30:18.000,Variant 40,40,Data Analyst: Configure Segregation System,complete,Variant 40,40,Fluxicon Disco
87,Machine Learning Expert: Configure Development System,2023-02-21 16:30:19.000,Variant 40,40,Machine Learning Expert: Configure Development System,complete,Variant 40,40,Fluxicon Disco
87,Machine Learning Expert: Configure Execution System,2023-02-21 16:30:20.000,Variant 40,40,Machine Learning Expert: Configure Execution System,complete,Variant 40,40,Fluxicon Disco
87,Data Engineer: Configure Monitoring System,2023-02-21 16:30:21.000,Variant 40,40,Data Engineer: Configure Monitoring System,complete,Variant 40,40,Fluxicon Disco
87,Technician: Assign Productivity Level,2023-02-21 16:30:22.000,Variant 40,40,Technician: Assign Productivity Level,complete,Variant 40,40,Fluxicon Disco
87,Data Engineer: Evaluate Model Performance,2023-02-21 16:30:23.000,Variant 40,40,Data Engineer: Evaluate Model Performance,complete,Variant 40,40,Fluxicon Disco
87,Technician: Define Validity Conditions and Outlier Ranges,2023-02-21 16:30:24.000,Variant 40,40,Technician: Define Validity Conditions and Outlier Ranges,complete,Variant 40,40,Fluxicon Disco
87,Data Analyst: Configure Segregation System,2023-02-21 16:30:25.000,Variant 40,40,Data Analyst: Configure Segregation System,complete,Variant 40,40,Fluxicon Disco
87,Machine Learning Expert: Configure Development System,2023-02-21 16:30:26.000,Variant 40,40,Machine Learning Expert: Configure Development System,complete,Variant 40,40,Fluxicon Disco
87,Machine Learning Expert: Configure Execution System,2023-02-21 16:30:27.000,Variant 40,40,Machine Learning Expert: Configure Execution System,complete,Variant 40,40,Fluxicon Disco
87,Data Engineer: Configure Monitoring System,2023-02-21 16:30:28.000,Variant 40,40,Data Engineer: Configure Monitoring System,complete,Variant 40,40,Fluxicon Disco
87,Technician: Assign Productivity Level,2023-02-21 16:30:29.000,Variant 40,40,Technician: Assign Productivity Level,complete,Variant 40,40,Fluxicon Disco
87,Data Engineer: Evaluate Model Performance,2023-02-21 16:30:30.000,Variant 40,40,Data Engineer: Evaluate Model Performance,complete,Variant 40,40,Fluxicon Disco
