,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
5155,"frozenset({'26000030', '26000000', '27000003'})","frozenset({'26000026', '28000003'})",0.016,0.0332,0.01485,0.928125,27.955572289156624,0.0143188,13.451130434782604
5156,"frozenset({'26000030', '27000003', '28000003'})","frozenset({'26000000', '26000026'})",0.0168,0.03675,0.01485,0.8839285714285715,24.05247813411079,0.0142326,8.298769230769237
5157,"frozenset({'26000030', '27000003', '26000026'})","frozenset({'26000000', '28000003'})",0.0175,0.0297,0.01485,0.8485714285714285,28.57142857142857,0.014330250000000001,6.407641509433961
5158,"frozenset({'28000003', '26000000', '27000003', '28000011'})",frozenset({'26000030'}),0.0165,0.06815,0.0146,0.8848484848484848,12.98383690166522,0.013475525,8.092381578947363
5159,"frozenset({'28000003', '26000000', '26000030', '27000003'})",frozenset({'28000011'}),0.01505,0.28145,0.0146,0.9700996677740864,3.4467922109578484,0.010364177500000002,24.031505555555576
5160,"frozenset({'26000030', '26000000', '27000003', '28000011'})",frozenset({'28000003'}),0.0154,0.07865,0.0146,0.948051948051948,12.054061640838501,0.01338879,17.735987499999993
5161,"frozenset({'26000030', '27000003', '28000003', '28000011'})",frozenset({'26000000'}),0.0163,0.1686,0.0146,0.8957055214723927,5.312606888922851,0.01185182,7.971658823529416
5162,"frozenset({'28000003', '26000000', '27000003'})","frozenset({'26000030', '28000011'})",0.0172,0.0554,0.0146,0.8488372093023255,15.321971287045589,0.01364712,6.248892307692306
5163,"frozenset({'26000030', '26000000', '27000003'})","frozenset({'28000003', '28000011'})",0.016,0.0417,0.0146,0.9125,21.88249400479616,0.0139328,10.951999999999998
5164,"frozenset({'26000030', '27000003', '28000003'})","frozenset({'26000000', '28000011'})",0.0168,0.08605,0.0146,0.8690476190476191,10.099333167316898,0.01315436,6.9792545454545465
5165,"frozenset({'26000030', '27000003', '28000011'})","frozenset({'26000000', '28000003'})",0.01785,0.0297,0.0146,0.8179271708683473,27.539635382772637,0.014069855,5.329186153846154
5166,"frozenset({'26000000', '27000003', '28000003', '26000026', '26000030'})",frozenset({'28000004'}),0.01485,0.1595,0.0148,0.9966329966329966,6.248482737510951,0.012431425000000001,249.62850000000114
5167,"frozenset({'26000000', '27000003', '28000003', '26000026', '28000004'})",frozenset({'26000030'}),0.01655,0.06815,0.0148,0.8942598187311179,13.121934244036947,0.0136721175,8.812638571428579
5168,"frozenset({'26000000', '27000003', '28000003', '26000030', '28000004'})",frozenset({'26000026'}),0.0149,0.1132,0.0148,0.9932885906040269,8.774634192615078,0.013113320000000001,132.1332000000002
5169,"frozenset({'26000000', '27000003', '26000026', '26000030', '28000004'})",frozenset({'28000003'}),0.0154,0.07865,0.0148,0.961038961038961,12.219185772904781,0.01358879,23.647983333333325
5170,"frozenset({'26000000', '28000003', '26000026', '26000030', '28000004'})",frozenset({'27000003'}),0.01815,0.0932,0.0148,0.8154269972451791,8.74921670863926,0.01310842,4.912961194029852
5171,"frozenset({'27000003', '28000003', '26000026', '26000030', '28000004'})",frozenset({'26000000'}),0.01655,0.1686,0.0148,0.8942598187311179,5.304032139567722,0.01200967,7.862668571428579
5172,"frozenset({'28000003', '26000000', '26000026', '27000003'})","frozenset({'26000030', '28000004'})",0.0166,0.0241,0.0148,0.891566265060241,36.99445083237514,0.01439994,8.999966666666666
5173,"frozenset({'28000003', '26000000', '26000030', '27000003'})","frozenset({'26000026', '28000004'})",0.01505,0.0576,0.0148,0.983388704318937,17.072720561092655,0.01393312,56.732480000000386
5174,"frozenset({'28000003', '26000000', '27000003', '28000004'})","frozenset({'26000030', '26000026'})",0.0169,0.02375,0.0148,0.8757396449704143,36.873248209280604,0.014398625,7.856488095238104
5175,"frozenset({'26000030', '26000000', '26000026', '27000003'})","frozenset({'28000003', '28000004'})",0.0155,0.0353,0.0148,0.9548387096774194,27.04925523165494,0.014252850000000001,21.361214285714283
5176,"frozenset({'26000030', '26000000', '27000003', '28000004'})","frozenset({'26000026', '28000003'})",0.0156,0.0332,0.0148,0.9487179487179488,28.57584182885388,0.01428208,18.852600000000027
5177,"frozenset({'26000030', '26000000', '26000026', '28000003'})","frozenset({'27000003', '28000004'})",0.0183,0.0412,0.0148,0.8087431693989071,19.629688577643375,0.014046040000000001,5.013154285714286
5178,"frozenset({'26000030', '26000000', '28000003', '28000004'})","frozenset({'27000003', '26000026'})",0.0184,0.0318,0.0148,0.8043478260869565,25.29395679518731,0.014214880000000001,4.948577777777778
5179,"frozenset({'26000030', '27000003', '26000026', '28000003'})","frozenset({'26000000', '28000004'})",0.0166,0.04655,0.0148,0.891566265060241,19.152873578093253,0.014027270000000001,8.792927777777777
5180,"frozenset({'26000030', '27000003', '28000003', '28000004'})","frozenset({'26000000', '26000026'})",0.01665,0.03675,0.0148,0.8888888888888888,24.18745275888133,0.0141881125,8.669249999999996
5181,"frozenset({'26000030', '27000003', '26000026', '28000004'})","frozenset({'26000000', '28000003'})",0.0173,0.0297,0.0148,0.8554913294797688,28.804421868005683,0.01428619,6.714476000000001
5182,"frozenset({'28000003', '26000000', '27000003'})","frozenset({'26000030', '26000026', '28000004'})",0.0172,0.02235,0.0148,0.8604651162790699,38.499557775349885,0.01441558,7.006491666666671
5183,"frozenset({'26000030', '26000000', '27000003'})","frozenset({'26000026', '28000003', '28000004'})",0.016,0.0294,0.0148,0.925,31.462585034013607,0.014329600000000001,12.941333333333342
5184,"frozenset({'26000030', '27000003', '28000003'})","frozenset({'26000000', '26000026', '28000004'})",0.0168,0.03075,0.0148,0.880952380952381,28.648857917150604,0.0142834,8.141700000000005
5185,"frozenset({'26000030', '27000003', '26000026'})","frozenset({'26000000', '28000003', '28000004'})",0.0175,0.0219,0.0148,0.8457142857142856,38.61709067188519,0.01441675,6.339537037037034
5186,"frozenset({'26000030', '27000003', '28000004'})","frozenset({'26000000', '26000026', '28000003'})",0.0177,0.0209,0.0148,0.8361581920903955,40.00756899954046,0.014430070000000001,5.975886206896554
5187,"frozenset({'26000000', '27000003', '28000003', '28000011', '26000030'})",frozenset({'28000004'}),0.0146,0.1595,0.01455,0.9965753424657534,6.248121269377764,0.012221300000000001,245.42599999999902
5188,"frozenset({'26000000', '27000003', '28000003', '28000011', '28000004'})",frozenset({'26000030'}),0.01635,0.06815,0.01455,0.8899082568807339,13.058081538968949,0.013435747500000001,8.464304166666667
5189,"frozenset({'26000000', '27000003', '28000003', '26000030', '28000004'})",frozenset({'28000011'}),0.0149,0.28145,0.01455,0.9765100671140939,3.4695685454400214,0.010356395000000001,30.589699999999972
5190,"frozenset({'26000000', '27000003', '28000011', '26000030', '28000004'})",frozenset({'28000003'}),0.01515,0.07865,0.01455,0.9603960396039604,12.211011310921302,0.0133584525,23.26408749999998
5191,"frozenset({'26000000', '28000003', '28000011', '26000030', '28000004'})",frozenset({'27000003'}),0.01805,0.0932,0.01455,0.8060941828254848,8.649079214865717,0.01286774,4.676497142857145
5192,"frozenset({'27000003', '28000003', '28000011', '26000030', '28000004'})",frozenset({'26000000'}),0.01625,0.1686,0.01455,0.8953846153846153,5.3107035313441004,0.011810250000000001,7.947205882352938
5193,"frozenset({'28000003', '26000000', '27000003', '28000011'})","frozenset({'26000030', '28000004'})",0.0165,0.0241,0.01455,0.8818181818181818,36.58996605054696,0.014152350000000001,8.257615384615386
5194,"frozenset({'28000003', '26000000', '26000030', '27000003'})","frozenset({'28000011', '28000004'})",0.01505,0.07105,0.01455,0.9667774086378739,13.607000825304347,0.0134806975,27.961395000000095
5195,"frozenset({'28000003', '26000000', '27000003', '28000004'})","frozenset({'26000030', '28000011'})",0.0169,0.0554,0.01455,0.8609467455621302,15.540554974045673,0.013613740000000001,6.793080851063833
5196,"frozenset({'26000030', '26000000', '27000003', '28000011'})","frozenset({'28000003', '28000004'})",0.0154,0.0353,0.01455,0.9448051948051948,26.765019682866708,0.01400638,17.478094117647043
5197,"frozenset({'26000030', '26000000', '27000003', '28000004'})","frozenset({'28000003', '28000011'})",0.0156,0.0417,0.01455,0.9326923076923077,22.366722007009777,0.01389948,14.237600000000004
5198,"frozenset({'26000030', '27000003', '28000003', '28000011'})","frozenset({'26000000', '28000004'})",0.0163,0.04655,0.01455,0.892638036809816,19.175897675828484,0.013791235,8.88070571428572
5199,"frozenset({'26000030', '27000003', '28000003', '28000004'})","frozenset({'26000000', '28000011'})",0.01665,0.08605,0.01455,0.8738738738738738,10.15541980097471,0.0131172675,7.246317857142855
5200,"frozenset({'26000030', '27000003', '28000011', '28000004'})","frozenset({'26000000', '28000003'})",0.0171,0.0297,0.01455,0.8508771929824561,28.649063736783035,0.01404213,6.506717647058823
5201,"frozenset({'28000003', '26000000', '27000003'})","frozenset({'26000030', '28000011', '28000004'})",0.0172,0.02245,0.01455,0.8459302325581396,37.68063396695499,0.01416386,6.344852830188682
5202,"frozenset({'26000030', '26000000', '27000003'})","frozenset({'28000004', '28000003', '28000011'})",0.016,0.0298,0.01455,0.909375,30.515939597315437,0.014073200000000001,10.705655172413797
5203,"frozenset({'26000030', '27000003', '28000003'})","frozenset({'26000000', '28000011', '28000004'})",0.0168,0.0351,0.01455,0.8660714285714286,24.674399674399677,0.01396032,7.2045866666666685
5204,"frozenset({'26000030', '27000003', '28000011'})","frozenset({'26000000', '28000003', '28000004'})",0.01785,0.0219,0.01455,0.8151260504201681,37.22036759909443,0.014159085,5.290631818181818
5205,"frozenset({'26000030', '27000003', '28000004'})","frozenset({'26000000', '28000003', '28000011'})",0.0177,0.02715,0.01455,0.8220338983050848,30.277491650279366,0.014069445,5.466490476190477
5206,"frozenset({'26000000', '27000003', '28000003', '28000011', '26000026'})",frozenset({'26000030'}),0.0161,0.06815,0.0145,0.9006211180124224,13.215276860050219,0.013402785,9.376740625000004
5207,"frozenset({'26000000', '27000003', '28000003', '28000011', '26000030'})",frozenset({'26000026'}),0.0146,0.1132,0.0145,0.9931506849315069,8.77341594462462,0.01284728,129.4728000000016
5208,"frozenset({'26000000', '27000003', '28000003', '26000026', '26000030'})",frozenset({'28000011'}),0.01485,0.28145,0.0145,0.9764309764309764,3.469287533952661,0.010320467500000001,30.487049999999996
5209,"frozenset({'26000000', '27000003', '28000011', '26000026', '26000030'})",frozenset({'28000003'}),0.0151,0.07865,0.0145,0.9602649006622517,12.209343937218712,0.013312385000000001,23.187308333333345
5210,"frozenset({'26000000', '28000003', '28000011', '26000026', '26000030'})",frozenset({'27000003'}),0.01785,0.0932,0.0145,0.8123249299719888,8.71593272502134,0.012836380000000001,4.831755223880597
5211,"frozenset({'27000003', '28000003', '28000011', '26000026', '26000030'})",frozenset({'26000000'}),0.0162,0.1686,0.0145,0.8950617283950618,5.3087884246444945,0.01176868,7.922752941176477
5212,"frozenset({'28000003', '26000000', '27000003', '28000011'})","frozenset({'26000030', '26000026'})",0.0165,0.02375,0.0145,0.8787878787878788,37.00159489633174,0.014108125000000001,8.054062499999999
5213,"frozenset({'28000003', '26000000', '26000026', '27000003'})","frozenset({'26000030', '28000011'})",0.0166,0.0554,0.0145,0.8734939759036144,15.767039276238528,0.013580360000000001,7.466838095238094
5214,"frozenset({'28000003', '26000000', '26000030', '27000003'})","frozenset({'26000026', '28000011'})",0.01505,0.059,0.0145,0.9634551495016612,16.329748296638325,0.01361205,25.749181818181885
5215,"frozenset({'26000030', '26000000', '27000003', '28000011'})","frozenset({'26000026', '28000003'})",0.0154,0.0332,0.0145,0.9415584415584416,28.360194022844627,0.013988720000000001,16.543022222222234
5216,"frozenset({'26000030', '26000000', '26000026', '27000003'})","frozenset({'28000003', '28000011'})",0.0155,0.0417,0.0145,0.935483870967742,22.433665970449447,0.01385365,14.853650000000014
5217,"frozenset({'26000030', '27000003', '28000003', '28000011'})","frozenset({'26000000', '26000026'})",0.0163,0.03675,0.0145,0.8895705521472393,24.2060014189725,0.013900975000000001,8.722763888888895
5218,"frozenset({'26000030', '27000003', '26000026', '28000003'})","frozenset({'26000000', '28000011'})",0.0166,0.08605,0.0145,0.8734939759036144,10.15100494949,0.013071570000000001,7.224557142857142
5219,"frozenset({'26000030', '27000003', '26000026', '28000011'})","frozenset({'26000000', '28000003'})",0.01685,0.0297,0.0145,0.8605341246290802,28.97421295047408,0.013999555,6.957257446808515
5220,"frozenset({'28000003', '26000000', '27000003'})","frozenset({'26000030', '26000026', '28000011'})",0.0172,0.02215,0.0145,0.8430232558139535,38.05974066880152,0.014119020000000001,6.2292666666666685
5221,"frozenset({'26000030', '26000000', '27000003'})","frozenset({'26000026', '28000003', '28000011'})",0.016,0.02835,0.0145,0.90625,31.966490299823633,0.0140464,10.364266666666667
5222,"frozenset({'26000030', '27000003', '28000003'})","frozenset({'26000000', '26000026', '28000011'})",0.0168,0.0293,0.0145,0.8630952380952381,29.457175361612222,0.014007760000000001,7.090330434782611
5223,"frozenset({'26000030', '27000003', '28000011'})","frozenset({'26000000', '26000026', '28000003'})",0.01785,0.0209,0.0145,0.8123249299719888,38.86722152976023,0.014126935,5.21699552238806
5224,"frozenset({'26000030', '27000003', '26000026'})","frozenset({'26000000', '28000003', '28000011'})",0.0175,0.02715,0.0145,0.8285714285714285,30.51828466193107,0.014024875000000001,5.674958333333332
5225,"frozenset({'26000000', '27000003', '28000003', '28000011', '26000026', '26000030'})",frozenset({'28000004'}),0.0145,0.1595,0.01445,0.9965517241379309,6.247973192087341,0.012137249999999999,243.74499999999168
5226,"frozenset({'26000000', '27000003', '28000003', '28000011', '26000026', '28000004'})",frozenset({'26000030'}),0.01605,0.06815,0.01445,0.9003115264797509,13.210734064266337,0.013356192499999999,9.347620312500009
5227,"frozenset({'26000000', '27000003', '28000003', '28000011', '26000030', '28000004'})",frozenset({'26000026'}),0.01455,0.1132,0.01445,0.9931271477663229,8.77320801913713,0.012802939999999999,129.0293999999984
5228,"frozenset({'26000000', '27000003', '28000003', '26000026', '26000030', '28000004'})",frozenset({'28000011'}),0.0148,0.28145,0.01445,0.9763513513513513,3.469004623739035,0.010284539999999998,30.384399999999953
5229,"frozenset({'26000000', '27000003', '28000011', '26000026', '26000030', '28000004'})",frozenset({'28000003'}),0.015,0.07865,0.01445,0.9633333333333334,12.248357702903158,0.013270249999999999,25.127727272727302
5230,"frozenset({'26000000', '28000003', '28000011', '26000026', '26000030', '28000004'})",frozenset({'27000003'}),0.0178,0.0932,0.01445,0.8117977528089887,8.710276317693012,0.01279104,4.818220895522386
5231,"frozenset({'27000003', '28000003', '28000011', '26000026', '26000030', '28000004'})",frozenset({'26000000'}),0.01615,0.1686,0.01445,0.894736842105263,5.3068614596990695,0.011727109999999999,7.898299999999993
5232,"frozenset({'26000000', '27000003', '28000003', '28000011', '26000026'})","frozenset({'26000030', '28000004'})",0.0161,0.0241,0.01445,0.8975155279503105,37.24130821370583,0.01406199,9.522418181818178
5233,"frozenset({'26000000', '27000003', '28000003', '28000011', '26000030'})","frozenset({'26000026', '28000004'})",0.0146,0.0576,0.01445,0.9897260273972602,17.182743531202433,0.01360904,91.72693333333297
5234,"frozenset({'26000000', '27000003', '28000003', '28000011', '28000004'})","frozenset({'26000030', '26000026'})",0.01635,0.02375,0.01445,0.8837920489296636,37.21229679703846,0.0140616875,8.400888157894734
5235,"frozenset({'26000000', '27000003', '28000003', '26000026', '26000030'})","frozenset({'28000011', '28000004'})",0.01485,0.07105,0.01445,0.973063973063973,13.695481675777241,0.013394907499999999,34.48726874999987
5236,"frozenset({'26000000', '27000003', '28000003', '26000026', '28000004'})","frozenset({'26000030', '28000011'})",0.01655,0.0554,0.01445,0.8731117824773414,15.760140477930351,0.013533129999999999,7.4443476190476225
5237,"frozenset({'26000000', '27000003', '28000003', '26000030', '28000004'})","frozenset({'26000026', '28000011'})",0.0149,0.059,0.01445,0.9697986577181208,16.437265385052896,0.013570899999999999,31.157555555555547
5238,"frozenset({'26000000', '27000003', '28000011', '26000026', '26000030'})","frozenset({'28000003', '28000004'})",0.0151,0.0353,0.01445,0.9569536423841059,27.109168339493085,0.013916969999999999,22.41072307692302
5239,"frozenset({'26000000', '27000003', '28000011', '26000030', '28000004'})","frozenset({'26000026', '28000003'})",0.01515,0.0332,0.01445,0.9537953795379537,28.728776492107038,0.01394702,20.92431428571423
5240,"frozenset({'26000000', '27000003', '26000026', '26000030', '28000004'})","frozenset({'28000003', '28000011'})",0.0154,0.0417,0.01445,0.9383116883116882,22.501479336011705,0.013807819999999998,15.534547368421027
5241,"frozenset({'26000000', '28000003', '28000011', '26000026', '26000030'})","frozenset({'27000003', '28000004'})",0.01785,0.0412,0.01445,0.8095238095238094,19.64863615349052,0.013714579999999999,5.033699999999997
5242,"frozenset({'26000000', '28000003', '28000011', '26000030', '28000004'})","frozenset({'27000003', '26000026'})",0.01805,0.0318,0.01445,0.8005540166204985,25.1746546107075,0.01387601,4.85444722222222
5243,"frozenset({'27000003', '28000003', '28000011', '26000026', '26000030'})","frozenset({'26000000', '28000004'})",0.0162,0.04655,0.01445,0.8919753086419753,19.16166076567079,0.013695889999999999,8.826222857142854
5244,"frozenset({'27000003', '28000003', '28000011', '26000030', '28000004'})","frozenset({'26000000', '26000026'})",0.01625,0.03675,0.01445,0.8892307692307692,24.196755625327054,0.013852812499999999,8.69600694444444
5245,"frozenset({'27000003', '28000003', '26000026', '26000030', '28000004'})","frozenset({'26000000', '28000011'})",0.01655,0.08605,0.01445,0.8731117824773414,10.146563422165501,0.013025872499999999,7.202796428571432
5246,"frozenset({'27000003', '28000011', '26000026', '26000030', '28000004'})","frozenset({'26000000', '28000003'})",0.01675,0.0297,0.01445,0.862686567164179,29.04668576310367,0.013952524999999999,7.0663152173913
5247,"frozenset({'28000003', '26000000', '27000003', '28000011'})","frozenset({'26000030', '26000026', '28000004'})",0.0165,0.02235,0.01445,0.8757575757575756,39.1837841502271,0.014081225,7.868890243902431
5248,"frozenset({'28000003', '26000000', '26000026', '27000003'})","frozenset({'26000030', '28000011', '28000004'})",0.0166,0.02245,0.01445,0.8704819277108433,38.77425067754313,0.014077329999999999,7.5475953488372065
5249,"frozenset({'28000003', '26000000', '26000030', '27000003'})","frozenset({'26000026', '28000011', '28000004'})",0.01505,0.042,0.01445,0.9601328903654485,22.860306913463056,0.0138179,24.029833333333308
5250,"frozenset({'28000003', '26000000', '27000003', '28000004'})","frozenset({'26000030', '26000026', '28000011'})",0.0169,0.02215,0.01445,0.8550295857988166,38.6017871692468,0.014075665,6.745169387755103
5251,"frozenset({'26000030', '26000000', '27000003', '28000011'})","frozenset({'26000026', '28000003', '28000004'})",0.0154,0.0294,0.01445,0.9383116883116882,31.915363548016607,0.01399724,15.733936842105237
5252,"frozenset({'26000030', '26000000', '26000026', '27000003'})","frozenset({'28000004', '28000003', '28000011'})",0.0155,0.0298,0.01445,0.932258064516129,31.283827668326477,0.0139881,14.321999999999997
5253,"frozenset({'26000030', '26000000', '27000003', '28000004'})","frozenset({'26000026', '28000003', '28000011'})",0.0156,0.02835,0.01445,0.9262820512820513,32.673088228643785,0.01400774,13.180643478260876
5254,"frozenset({'26000030', '27000003', '28000003', '28000011'})","frozenset({'26000000', '26000026', '28000004'})",0.0163,0.03075,0.01445,0.8865030674846626,28.82936804828171,0.013948775,8.539878378378377
5255,"frozenset({'26000030', '27000003', '26000026', '28000003'})","frozenset({'26000000', '28000011', '28000004'})",0.0166,0.0351,0.01445,0.8704819277108433,24.800054920536848,0.013867339999999999,7.4499255813953456
5256,"frozenset({'26000030', '27000003', '28000003', '28000004'})","frozenset({'26000000', '26000026', '28000011'})",0.01665,0.0293,0.01445,0.8678678678678677,29.62006374975658,0.013962154999999999,7.346434090909083
5257,"frozenset({'26000030', '27000003', '26000026', '28000011'})","frozenset({'26000000', '28000003', '28000004'})",0.01685,0.0219,0.01445,0.857566765578635,39.15829979811119,0.014080984999999999,6.8670770833333314
5258,"frozenset({'26000030', '27000003', '28000011', '28000004'})","frozenset({'26000000', '26000026', '28000003'})",0.0171,0.0209,0.01445,0.8450292397660818,40.43202104143932,0.014092609999999998,6.317966037735846
5259,"frozenset({'26000030', '27000003', '26000026', '28000004'})","frozenset({'26000000', '28000003', '28000011'})",0.0173,0.02715,0.01445,0.8352601156069364,30.76464514206027,0.013980304999999998,5.905370175438595
5260,"frozenset({'28000003', '26000000', '27000003'})","frozenset({'26000030', '26000026', '28000011', '28000004'})",0.0172,0.0214,0.01445,0.8401162790697674,39.257770049989134,0.01408192,6.12069818181818
5261,"frozenset({'26000030', '26000000', '27000003'})","frozenset({'28000004', '26000026', '28000003', '28000011'})",0.016,0.02745,0.01445,0.903125,32.900728597449906,0.014010799999999999,10.039225806451608
5262,"frozenset({'26000030', '27000003', '28000003'})","frozenset({'26000000', '26000026', '28000011', '28000004'})",0.0168,0.0274,0.01445,0.8601190476190477,31.39120611748349,0.013989679999999999,6.953055319148939
5263,"frozenset({'26000030', '27000003', '28000011'})","frozenset({'26000000', '26000026', '28000003', '28000004'})",0.01785,0.02045,0.01445,0.8095238095238094,39.585516358132494,0.0140849675,5.1426374999999975
5264,"frozenset({'26000030', '27000003', '26000026'})","frozenset({'28000004', '26000000', '28000003', '28000011'})",0.0175,0.0211,0.01445,0.8257142857142856,39.13337846987135,0.01408075,5.616639344262292
5265,"frozenset({'26000030', '27000003', '28000004'})","frozenset({'26000000', '26000026', '28000003', '28000011'})",0.0177,0.02,0.01445,0.8163841807909604,40.81920903954802,0.014096,5.337230769230768
5266,"frozenset({'26000030', '26000000', '26000026', '27000003'})",frozenset({'26000041'}),0.0155,0.13955,0.01505,0.9709677419354839,6.957848383629408,0.012886974999999998,29.6377222222222
5267,"frozenset({'26000000', '26000026', '27000003', '26000041'})",frozenset({'26000030'}),0.0181,0.06815,0.01505,0.8314917127071823,12.200905542291743,0.013816485,5.52999508196721
5268,"frozenset({'26000030', '26000000', '26000041', '27000003'})",frozenset({'26000026'}),0.01505,0.1132,0.01505,1.0,8.8339222614841,0.01334634,inf
5269,"frozenset({'26000030', '26000000', '26000026', '26000041'})",frozenset({'27000003'}),0.0183,0.0932,0.01505,0.8224043715846994,8.824081240179177,0.013344439999999999,5.105981538461537
5270,"frozenset({'26000030', '27000003', '26000026', '26000041'})",frozenset({'26000000'}),0.01685,0.1686,0.01505,0.8931750741839762,5.297598304768543,0.012209089999999999,7.782827777777777
5271,"frozenset({'26000030', '26000000', '27000003'})","frozenset({'26000026', '26000041'})",0.016,0.0434,0.01505,0.9406249999999999,21.673387096774192,0.0143556,16.111157894736824
5272,"frozenset({'26000030', '27000003', '26000026'})","frozenset({'26000000', '26000041'})",0.0175,0.03805,0.01505,0.8599999999999999,22.60183968462549,0.014384125,6.8710714285714225
5273,"frozenset({'26000030', '27000003', '26000041'})","frozenset({'26000000', '26000026'})",0.0171,0.03675,0.01505,0.8801169590643274,23.948760790866054,0.014421574999999999,8.034914634146336
5274,"frozenset({'26000030', '26000000', '26000041', '27000003'})",frozenset({'28000004'}),0.01505,0.1595,0.015,0.9966777408637874,6.2487632656036824,0.012599525,252.99049999999835
5275,"frozenset({'26000030', '26000000', '27000003', '28000004'})",frozenset({'26000041'}),0.0156,0.13955,0.015,0.9615384615384616,6.890279194112945,0.01282302,22.371700000000015
5276,"frozenset({'26000000', '26000041', '27000003', '28000004'})",frozenset({'26000030'}),0.0184,0.06815,0.015,0.8152173913043478,11.9621040543558,0.01374604,5.042952941176469
5277,"frozenset({'26000030', '26000000', '26000041', '28000004'})",frozenset({'27000003'}),0.01845,0.0932,0.015,0.8130081300813007,8.723263198297218,0.01328046,4.849408695652171
5278,"frozenset({'26000030', '27000003', '26000041', '28000004'})",frozenset({'26000000'}),0.0168,0.1686,0.015,0.8928571428571429,5.295712591086257,0.01216752,7.759733333333337
5279,"frozenset({'26000030', '26000000', '27000003'})","frozenset({'26000041', '28000004'})",0.016,0.0516,0.015,0.9375,18.16860465116279,0.0141744,15.1744
5280,"frozenset({'26000030', '27000003', '26000041'})","frozenset({'26000000', '28000004'})",0.0171,0.04655,0.015,0.8771929824561403,18.844102738048125,0.014203994999999999,7.76380714285714
5281,"frozenset({'26000030', '27000003', '28000004'})","frozenset({'26000000', '26000041'})",0.0177,0.03805,0.015,0.847457627118644,22.272210962382236,0.014326515,6.306116666666665
5282,"frozenset({'26000030', '26000000', '27000003', '28000011'})",frozenset({'26000041'}),0.0154,0.13955,0.0147,0.9545454545454545,6.840168072701214,0.012550929999999998,18.929899999999968
5283,"frozenset({'26000000', '26000041', '27000003', '28000011'})",frozenset({'26000030'}),0.0177,0.06815,0.0147,0.8305084745762711,12.186477983510947,0.013493745,5.497914999999996
5284,"frozenset({'26000030', '26000000', '26000041', '27000003'})",frozenset({'28000011'}),0.01505,0.28145,0.0147,0.9767441860465117,3.470400376786327,0.010464177500000001,30.897650000000095
5285,"frozenset({'26000030', '27000003', '26000041', '28000011'})",frozenset({'26000000'}),0.01645,0.1686,0.0147,0.8936170212765957,5.300219580525479,0.01192653,7.815159999999997
5286,"frozenset({'26000030', '26000000', '27000003'})","frozenset({'26000041', '28000011'})",0.016,0.0542,0.0147,0.91875,16.95110701107011,0.0138328,11.640615384615378
5287,"frozenset({'26000030', '27000003', '28000011'})","frozenset({'26000000', '26000041'})",0.01785,0.03805,0.0147,0.8235294117647058,21.64334853520909,0.0140208075,5.451049999999999
5288,"frozenset({'26000030', '27000003', '26000041'})","frozenset({'26000000', '28000011'})",0.0171,0.08605,0.0147,0.8596491228070174,9.990111828088523,0.013228545,6.511893749999995
5289,"frozenset({'28000003', '26000000', '26000030', '27000003'})",frozenset({'26000041'}),0.01505,0.13955,0.0146,0.9700996677740864,6.951627859362855,0.0124997725,28.777272222222244
5290,"frozenset({'28000003', '26000000', '26000041', '27000003'})",frozenset({'26000030'}),0.0163,0.06815,0.0146,0.8957055214723927,13.143147783894243,0.013489155000000001,8.934797058823532
5291,"frozenset({'26000030', '26000000', '26000041', '27000003'})",frozenset({'28000003'}),0.01505,0.07865,0.0146,0.9700996677740864,12.334388655741723,0.0134163175,30.814038888888916
5292,"frozenset({'26000030', '26000000', '26000041', '28000003'})",frozenset({'27000003'}),0.01795,0.0932,0.0146,0.8133704735376044,8.727151003622364,0.01292706,4.858823880597013
5293,"frozenset({'26000030', '27000003', '26000041', '28000003'})",frozenset({'26000000'}),0.0163,0.1686,0.0146,0.8957055214723927,5.312606888922851,0.01185182,7.971658823529416
5294,"frozenset({'28000003', '26000000', '27000003'})","frozenset({'26000030', '26000041'})",0.0172,0.0234,0.0146,0.8488372093023255,36.275094414629294,0.01419752,6.460584615384613
5295,"frozenset({'26000030', '26000000', '27000003'})","frozenset({'26000041', '28000003'})",0.016,0.0326,0.0146,0.9125,27.99079754601227,0.0140784,11.055999999999997
5296,"frozenset({'26000030', '27000003', '28000003'})","frozenset({'26000000', '26000041'})",0.0168,0.03805,0.0146,0.8690476190476191,22.839622051185785,0.013960760000000001,7.3458000000000006
5297,"frozenset({'26000030', '27000003', '26000041'})","frozenset({'26000000', '28000003'})",0.0171,0.0297,0.0146,0.8538011695906432,28.747514127631085,0.01409213,6.636851999999998
5298,"frozenset({'26000000', '27000003', '26000026', '26000030', '26000041'})",frozenset({'28000004'}),0.01505,0.1595,0.015,0.9966777408637874,6.2487632656036824,0.012599525,252.99049999999835
5299,"frozenset({'26000000', '27000003', '26000026', '26000030', '28000004'})",frozenset({'26000041'}),0.0154,0.13955,0.015,0.9740259740259739,6.979763339491035,0.01285093,33.12732499999984
5300,"frozenset({'26000000', '27000003', '26000026', '26000041', '28000004'})",frozenset({'26000030'}),0.0179,0.06815,0.015,0.8379888268156425,12.296241039114342,0.013780114999999999,5.751763793103448
5301,"frozenset({'26000000', '27000003', '26000030', '26000041', '28000004'})",frozenset({'26000026'}),0.015,0.1132,0.015,1.0,8.8339222614841,0.013302,inf
