index,rank,crowns,troop,building,spell,common,rare,epic,legendary,elixir,conf_synergy,lift_synergy,levelSum,avgSpeed,avgSpellDuration,totalHP,totalDMG,avgAS,totalUnitsCount,abilityCount,avgRange,totalGroundT,totalAirT,totalBuildingT,totalBuffCount,totalProjectiles
4940,Competitive,1,7,0,1,3,2,2,1,4.625,1143.926555766666,50860.52128916722,112,81.42857142857143,0.0,6700,3510,1.4857142857142858,32,2,2000.0,8,4,1,0,1
4941,Competitive,1,6,0,2,1,1,2,4,3.875,53682.66110481865,1437721.7738654409,112,72.5,4.0,10638,2609,1.3166666666666667,6,5,2706.25,8,4,1,2,0
4942,Competitive,3,6,0,2,1,1,4,2,4.375,5364.79410730484,125228.74949462975,112,72.5,1.3,12755,2068,1.616666666666667,6,3,2706.25,8,5,1,1,1
4943,Competitive,1,5,0,3,2,3,3,0,4.0,755.2942857887327,21423.073188065297,112,78.0,1.3666666666666665,6469,1499,1.58,13,1,3506.25,8,3,1,2,1
4944,Competitive,1,5,1,2,0,2,5,1,3.625,1201.3190060295674,31299.81586191773,112,84.0,17.666666666666668,8013,2530,2.483333333333333,7,3,1937.5,8,3,1,1,1
4945,Competitive,2,5,1,2,1,4,1,2,3.375,4297.643101946151,177616.91642422703,112,63.0,6.666666666666667,9512,3268,3.116666666666667,5,5,2143.75,8,5,2,1,1
4946,Competitive,1,6,0,2,3,1,1,3,3.125,18398.65013891397,715518.4195399244,112,77.5,0.0,7687,3477,1.3833333333333335,8,3,3075.0,8,4,1,0,2
4947,Competitive,2,7,0,1,1,0,3,4,4.0,0.0,0.0,112,77.14285714285714,1.5,12034,2592,1.4000000000000001,7,6,2475.0,8,4,0,0,1
4948,Competitive,1,6,0,2,1,1,4,2,3.75,0.8142076502732241,4.435372413939742,112,72.5,1.5,9515,3706,1.8333333333333333,14,3,2668.75,8,2,1,1,1
4949,Competitive,2,4,2,2,3,3,1,1,4.0,3700.4697783443003,131843.3842437237,112,78.75,19.75,10978,1791,2.183333333333333,22,0,2612.5,8,2,2,0,2
4950,Fun Deck,3,6,0,2,0,1,5,2,3.75,0.0,0.0,112,60.0,3.0,9179,3709,1.75,6,4,3837.5,8,4,1,1,1
4951,Fun Deck,1,7,0,1,0,2,5,1,4.0,0.0,0.0,112,64.28571428571429,0.0,11343,4458,1.6857142857142862,21,3,2250.0,8,2,1,0,1
4952,Competitive,1,5,0,3,2,1,2,3,3.125,1664.0859988098373,47446.59133950712,112,81.0,2.6666666666666665,5887,1331,1.22,9,4,2831.25,8,6,1,2,2
4953,Competitive,2,3,1,4,2,1,4,1,3.875,4378.577887440901,153977.14606145243,112,75.0,4.5200000000000005,8424,958,3.65,5,1,3262.5,8,3,1,1,3
4954,Fun Deck,2,7,1,0,2,3,3,0,4.375,0.0,0.0,112,81.42857142857143,30.0,12352,1953,1.2750000000000001,26,1,2900.0,8,4,1,0,0
4955,Competitive,1,4,1,3,0,1,5,2,4.25,8815.726584836155,234700.78818013152,112,63.75,5.65,11698,1161,3.44,4,2,3793.75,8,5,1,1,2
4956,Competitive,1,6,0,2,2,1,2,3,3.75,39024.45283454107,1033761.559429459,112,77.5,4.0,10239,2567,1.3,8,4,2031.25,8,4,1,2,0
4957,Competitive,2,6,0,2,2,1,3,2,3.875,26569.219251577335,703286.6440443638,112,72.5,4.0,10282,2550,1.2166666666666666,8,4,2031.25,8,4,1,2,0
4958,Fun Deck,3,7,0,1,3,2,2,1,4.125,28.105510388546673,273.386788948352,112,75.0,0.0,13250,2722,1.5142857142857142,10,2,3143.75,8,5,1,0,1
4959,Competitive,1,7,0,1,4,0,1,3,3.25,11.023301213040897,148.07084383832708,112,94.28571428571429,0.0,9848,1396,1.0999999999999999,23,3,1931.25,8,4,1,1,0
4960,Fun Deck,1,7,0,1,2,3,3,0,4.375,0.0,0.0,112,81.42857142857143,0.0,9167,3625,1.5285714285714285,29,2,1856.25,8,3,2,0,1
4961,Fun Deck,2,7,0,1,4,2,2,0,3.375,1389.3322250045658,35613.10637600717,112,81.42857142857143,0.0,9572,2238,1.657142857142857,21,0,2712.5,8,3,1,0,1
4962,Competitive,1,6,0,2,2,1,2,3,3.75,2671.736517201251,107918.64853850208,112,85.0,0.0,13534,2301,1.3166666666666667,10,3,2275.0,8,4,1,1,1
4963,Fun Deck,3,6,0,2,1,2,5,0,4.125,0.0,0.0,112,77.5,0.0,14673,1772,1.3666666666666665,20,2,2225.0,8,3,2,0,2
4964,Fun Deck,2,5,1,2,0,2,4,2,4.0,0.0,0.0,112,57.0,8.666666666666666,10782,1720,2.733333333333334,5,3,3775.0,8,4,0,1,1
4965,Competitive,1,6,0,2,1,2,4,1,4.375,5253.195875274433,124144.64814828236,112,67.5,1.3,12863,2703,1.7666666666666668,6,2,2718.75,8,5,1,1,1
4966,Competitive,1,4,1,3,0,4,4,0,4.0,2191.5885845838584,62245.03174126374,112,63.75,12.775,8797,2420,3.28,4,3,2800.0,8,4,1,1,2
4967,Competitive,1,6,0,2,1,1,2,4,3.875,53682.661104816776,1437721.7738654516,112,72.5,4.0,10638,2609,1.3166666666666667,6,5,2706.25,8,4,1,2,0
4968,Competitive,1,5,1,2,3,2,2,1,3.0,2161.4104464521797,52682.706090863634,112,90.0,11.0,7260,2565,1.45,10,1,2575.0,8,2,1,1,1
4969,Competitive,1,4,1,3,0,1,6,1,4.25,5716.190345969618,161474.05525083814,112,63.75,5.65,10869,914,3.3200000000000003,4,3,3800.0,8,4,1,1,2
4970,Competitive,2,5,1,2,4,2,1,1,3.0,2297.5796298298433,103014.7002034913,112,84.0,12.666666666666666,7361,1721,1.8499999999999999,11,1,3450.0,8,4,0,2,1
4971,Competitive,1,5,0,3,1,1,5,1,4.0,4530.708041848956,127157.0323071648,112,63.0,1.7,12285,3445,1.9,5,2,2812.5,8,5,1,3,0
4972,Competitive,2,6,0,2,1,3,2,2,3.75,1540.188612561259,40948.49896695298,112,67.5,0.0,13185,3165,1.4666666666666666,6,5,2100.0,8,4,1,1,1
4973,Competitive,3,6,0,2,3,1,3,1,4.25,553.7742830326694,6752.8637681249975,112,72.5,0.75,10641,2483,1.5833333333333333,22,1,2156.25,8,4,1,0,2
4974,Competitive,1,4,2,2,5,1,1,1,3.0,34409.27346951939,1256494.1555536382,112,82.5,15.0,6667,2319,0.85,7,1,4075.0,8,4,0,0,2
4975,Competitive,3,5,1,2,2,5,1,0,3.875,2260.9398748062827,101441.25441470776,112,69.0,10.0,13339,2101,1.3166666666666667,5,1,3700.0,8,4,2,0,2
4976,Fun Deck,3,6,0,2,5,2,1,0,3.375,1396.44715017987,35655.40612621777,112,77.5,0.0,9936,2327,1.25,11,0,2437.5,8,5,1,0,2
4977,Competitive,3,5,1,2,3,3,1,1,4.125,2778.16721286058,94467.82985166191,112,63.0,13.333333333333334,10670,3391,3.1999999999999997,10,3,1800.0,8,5,2,1,1
4978,Fun Deck,1,5,1,2,1,4,2,1,4.25,1267.1186705857767,26092.517325187342,112,66.0,16.333333333333332,10046,2353,2.566666666666667,10,2,2762.5,8,4,0,0,2
4979,Competitive,1,6,0,2,1,1,3,3,4.0,38872.31978576625,1042515.3624512603,112,67.5,4.0,10681,2592,1.2333333333333332,6,5,2706.25,8,4,1,2,0
4980,Fun Deck,1,6,0,2,4,3,1,0,3.5,2276.394581250315,102792.3293550505,112,67.5,0.0,9206,2353,1.1666666666666667,23,0,2750.0,8,5,1,0,2
4981,Competitive,2,5,1,2,3,3,1,1,4.125,2778.167212860582,94467.82985166185,112,63.0,13.333333333333334,10670,3391,3.1999999999999997,10,3,1800.0,8,5,2,1,1
4982,Competitive,1,5,1,2,3,2,1,2,2.75,7483.59147934641,246893.16728784563,112,102.0,10.0,6326,2850,1.3666666666666665,12,1,2687.5,8,3,1,0,2
4983,Fun Deck,1,6,0,2,2,3,0,3,3.75,4689.43403940292,165501.5908816341,112,70.0,0.0,10643,2294,1.3499999999999999,10,2,3562.5,8,5,0,1,1
4984,Competitive,2,6,0,2,2,3,2,1,3.625,8.284399006779132,145.27372463901398,112,77.5,3.0,9860,3850,1.7500000000000002,9,2,3312.5,8,5,1,2,0
4985,Competitive,1,6,0,2,0,1,6,1,4.25,4620.068656845057,121103.91132995386,112,72.5,0.55,13556,2401,1.5833333333333333,6,4,3256.25,8,5,1,1,1
4986,Competitive,2,6,0,2,5,0,1,2,4.125,1641.9920697679272,43484.623839758344,112,72.5,0.0,10364,2540,1.4833333333333334,17,3,1900.0,8,5,2,1,1
4987,Competitive,3,6,0,2,4,2,1,1,3.5,1540.1886125612637,40948.49896695303,112,77.5,1.5,9987,2807,1.7666666666666668,8,2,3112.5,8,3,1,2,0
4988,Competitive,1,5,0,3,0,1,5,2,4.25,7996.8529843650595,198112.34363043337,112,75.0,0.8666666666666667,12315,1774,1.58,5,3,2768.75,8,5,1,1,2
4989,Fun Deck,3,5,0,3,1,3,4,0,3.875,2206.733511473961,99574.94636102745,112,84.0,0.0,10975,2524,1.42,19,1,1850.0,8,3,1,0,3
4990,Competitive,3,6,0,2,4,0,1,3,4.125,1675.1296657950443,44065.71873831443,112,67.5,0.0,12171,2531,1.5333333333333332,11,4,2375.0,8,5,2,1,1
4991,Fun Deck,1,6,1,1,1,2,1,4,3.375,11504.619644207945,451693.04655351373,112,75.0,15.0,6795,2028,1.514285714285714,20,3,4775.0,8,5,1,0,1
4992,Fun Deck,3,8,0,0,0,2,6,0,5.0,0.0,0.0,112,61.875,0.0,19436,4191,1.55,8,3,2912.5,8,4,0,0,0
4993,Competitive,1,5,1,2,3,2,2,1,3.0,2180.7921552612406,52954.63719408976,112,90.0,11.0,7328,2565,1.5166666666666668,8,1,3050.0,8,2,1,1,1
4994,Competitive,3,5,1,2,2,3,1,2,3.875,7630.049241447619,319851.76981609897,112,78.0,6.666666666666667,5014,2979,2.8000000000000003,15,1,3156.25,8,3,1,0,2
4995,Competitive,1,6,0,2,1,1,3,3,4.0,38872.319785765925,1042515.3624512583,112,67.5,4.0,10681,2592,1.2333333333333334,6,5,2706.25,8,4,1,2,0
4996,Competitive,1,6,0,2,1,2,3,2,4.375,1668.5836224041107,44476.863401288785,112,70.0,1.3,11746,3860,2.1333333333333333,6,2,3875.0,8,5,1,1,1
4997,Competitive,2,5,1,2,0,1,4,3,3.625,2737.483867744642,75290.38887215246,112,75.0,10.366666666666667,11234,2376,1.2166666666666668,6,3,3737.5,8,3,1,1,1
4998,Competitive,1,6,0,2,3,2,1,2,3.25,0.0,0.0,112,85.0,1.5,4967,2667,1.5666666666666664,13,2,2818.75,8,3,1,1,1
4999,Competitive,1,3,2,3,3,1,2,2,3.5,23187.735688829856,761936.4509992345,112,70.0,12.22,6869,3206,1.06,5,1,4450.0,8,4,0,1,2
5000,Competitive,1,6,0,2,2,2,3,1,3.875,0.0,0.0,112,67.5,3.0,10544,3819,1.9333333333333333,12,3,2725.0,8,4,1,2,0
5001,Competitive,1,5,0,3,1,2,4,1,4.0,658.8847241706343,18729.03521013951,112,66.0,4.666666666666667,8508,3029,1.86,7,2,3325.0,8,4,0,1,1
5002,Competitive,1,6,0,2,1,2,4,1,4.0,0.0,0.0,112,62.5,2.05,6937,2845,1.9833333333333332,8,3,4812.5,8,5,0,2,0
5003,Competitive,1,5,1,2,3,2,0,3,4.125,838.5945177145795,22041.01116700141,112,69.0,6.666666666666667,11223,2010,2.7000000000000006,10,3,2800.0,8,5,1,1,1
5004,Competitive,3,5,1,2,1,4,1,2,3.375,4297.643101946113,177616.91642422797,112,63.0,6.666666666666667,9512,3268,3.1166666666666667,5,5,2143.75,8,5,2,1,1
5005,Competitive,1,5,1,2,3,3,1,1,4.125,2778.167212860549,94467.8298516618,112,63.0,13.333333333333334,10670,3391,3.1999999999999997,10,3,1800.0,8,5,2,1,1
5006,Competitive,1,5,0,3,0,1,6,1,4.25,3926.834619617673,112093.18812522922,112,60.0,6.0,9342,2372,1.42,5,3,3750.0,8,4,0,1,1
5007,Competitive,2,5,1,2,1,2,3,2,3.125,15791.36229777715,428131.22634743183,112,84.0,10.0,6027,1321,1.0999999999999999,25,2,3618.75,8,3,1,0,2
5008,Competitive,1,6,0,2,2,2,3,1,3.875,0.0,0.0,112,67.5,3.0,10544,3819,1.9333333333333333,12,3,2725.0,8,4,1,2,0
5009,Competitive,1,6,0,2,2,1,4,1,3.375,64.21783784429184,594.8434235262013,112,72.5,2.0,8298,2788,1.6833333333333336,9,3,2487.5,8,3,1,1,1
5010,Competitive,2,5,0,3,2,1,4,1,3.875,5252.37206575063,124135.20233883665,112,69.0,0.8666666666666667,10727,1816,1.6199999999999999,7,2,2431.25,8,6,1,2,1
5011,Competitive,1,5,0,3,1,2,3,2,3.5,2095.466307640078,56880.630866975014,112,72.0,1.7,8582,2885,1.72,5,4,2512.5,8,5,1,3,0
5012,Competitive,1,5,1,2,4,2,2,0,3.125,5452.201606979533,179685.28461497612,112,90.0,10.0,6258,2196,1.7333333333333334,17,0,4006.25,8,3,1,0,2
5013,Fun Deck,3,8,0,0,2,3,3,0,4.125,4066.792120250944,147703.58054457983,112,71.25,0.0,12702,2553,1.3625,12,3,2612.5,8,4,1,0,0
5014,Competitive,3,4,1,3,0,4,4,0,4.0,2191.5885845838584,62245.03174126364,112,63.75,12.775,8797,2420,3.2800000000000002,4,3,2800.0,8,4,1,1,2
5015,Competitive,1,6,0,2,3,2,1,2,3.5,1980.5068857299248,52948.891929016405,112,82.5,0.0,9083,4134,1.9833333333333334,14,3,2525.0,8,5,1,1,1
5016,Competitive,3,6,0,2,1,1,3,3,4.0,38872.31978576579,1042515.3624512873,112,67.5,4.0,10681,2592,1.2333333333333332,6,5,2706.25,8,4,1,2,0
5017,Competitive,1,6,0,2,4,1,2,1,4.125,38.85352070431751,552.1828809095226,112,62.5,2.0,10008,2754,1.6833333333333336,12,3,2375.0,8,5,2,1,1
5018,Competitive,1,6,0,2,2,1,1,4,3.375,4620.221269517738,160499.55962531353,112,77.5,0.0,9179,3701,1.5166666666666666,6,4,3162.5,8,4,1,0,2
5019,Competitive,1,4,0,4,1,1,4,2,3.625,658.8847241706343,18729.03521013951,112,63.75,3.5,6301,2048,1.9749999999999999,4,3,3293.75,8,5,1,1,2
5020,Competitive,1,6,0,2,1,2,3,2,3.875,1691.4734193507154,37135.07149499892,112,72.5,0.5,14023,2919,1.6666666666666667,6,3,1868.75,8,5,2,2,0
5021,Fun Deck,3,6,0,2,0,2,6,0,3.875,699.590562531972,19824.665645788835,112,70.0,0.0,9000,1744,1.3166666666666667,20,2,3037.5,8,3,0,0,2
5022,Competitive,1,3,1,4,1,1,4,2,3.5,25619.047390239677,710222.5001033623,112,70.0,9.82,6440,894,1.5,3,1,4275.0,8,5,0,2,1
5023,Competitive,1,6,0,2,0,1,6,1,4.25,4620.068656845051,121103.91132995399,112,72.5,0.55,13556,2401,1.5833333333333333,6,4,3256.25,8,5,1,1,1
5024,Fun Deck,2,7,0,1,1,4,3,0,3.875,6736.953042355217,303766.2303805762,112,77.14285714285714,0.0,7775,4278,1.5,21,1,3075.0,8,4,1,0,1
5025,Competitive,2,6,0,2,0,2,1,5,3.5,4341.801463411845,159111.83998316777,112,72.5,0.0,7683,2315,1.1500000000000001,6,6,3212.5,8,5,1,0,2
5026,Fun Deck,3,7,0,1,1,2,4,1,4.375,0.0,0.0,112,77.14285714285714,6.0,14352,2070,1.3285714285714285,26,3,2175.0,8,3,1,1,0
5027,Competitive,3,5,0,3,1,0,5,2,4.125,6260.729430319037,165697.7045478667,112,81.0,1.7,11374,3436,1.78,5,3,2687.5,8,5,1,3,0
5028,Competitive,1,5,0,3,0,0,6,2,4.25,8810.714003467607,234668.27112474182,112,63.0,0.8666666666666667,12063,1489,1.7,5,3,3318.75,8,5,1,1,2
5029,Competitive,3,5,1,2,2,1,2,3,4.25,1540.1886125612637,40948.49896695303,112,66.0,10.0,13764,2867,1.2833333333333332,5,5,2875.0,8,5,0,1,1
5030,Competitive,1,4,1,3,0,2,5,1,4.0,2203.5610141013844,65016.98347517621,112,56.25,6.025,10602,1464,3.44,4,4,3800.0,8,3,1,2,1
5031,Competitive,1,5,0,3,2,3,2,1,4.25,0.0,0.0,112,63.0,4.666666666666667,10532,3000,1.6600000000000001,8,1,2962.5,8,5,0,1,1
5032,Competitive,1,5,1,2,3,2,3,0,3.375,3689.150648231609,138941.54200165658,112,78.0,10.0,7173,2318,1.7166666666666666,13,1,4631.25,8,3,1,0,2
5033,Competitive,1,5,1,2,5,2,0,1,3.25,12437.014867088348,481175.7464265853,112,69.0,10.0,9843,3263,2.25,7,1,4025.0,8,3,1,0,2
5034,Competitive,1,5,0,3,1,1,3,3,4.25,1934.057098143463,72160.57030561776,112,72.0,1.3333333333333333,12024,4434,1.6200000000000003,5,4,2187.5,8,5,1,2,1
5035,Fun Deck,3,5,0,3,1,0,5,2,3.75,2181.1831627868464,71569.45900989778,112,66.0,0.0,8492,2354,1.24,19,3,2962.5,8,4,0,0,3
5036,Competitive,1,4,1,3,1,1,3,3,4.125,2029.2638213528983,52963.1926506493,112,56.25,7.875,10428,2423,1.24,4,3,3550.0,8,4,0,1,2
5037,Competitive,1,5,0,3,0,0,6,2,4.0,813.3229127434323,21983.235908999955,112,69.0,1.7,9649,2935,1.7600000000000002,5,4,3162.5,8,4,1,2,1
5038,Competitive,1,3,1,4,1,1,4,2,3.5,25619.047390238724,710222.5001033568,112,70.0,9.82,6440,894,1.5,3,1,4275.0,8,5,0,2,1
5039,Competitive,1,6,0,2,0,1,6,1,4.0,2741.218408521716,69337.87499482834,112,77.5,1.05,11137,1484,1.3166666666666667,26,1,2650.0,8,5,3,2,0
5040,Competitive,2,6,1,1,3,2,1,2,2.875,37.28041051443907,507.3794561106755,112,90.0,15.0,7397,1979,1.2714285714285716,13,2,2700.0,8,3,1,0,1
5041,Competitive,1,6,0,2,1,4,1,2,3.125,7976.071269516729,329475.83339527063,112,77.5,1.5,6422,2957,1.616666666666667,11,2,2650.0,8,3,2,1,1
5042,Competitive,1,4,1,3,5,1,1,1,2.625,8969.62455159536,308159.515310258,112,90.0,8.525,4842,1639,2.38,8,0,4637.5,8,3,0,2,1
5043,Fun Deck,2,4,2,2,1,3,4,0,4.125,1028.7332611430184,23924.735705221614,112,75.0,17.5,12393,1246,2.65,18,1,2187.5,8,3,0,0,2
5044,Competitive,1,4,2,2,5,1,1,1,3.0,34409.27346951952,1256494.1555536625,112,82.5,15.0,6667,2319,0.8500000000000001,7,1,4075.0,8,4,0,0,2
5045,Competitive,1,4,2,2,4,2,1,1,2.875,35309.790330396216,1397264.6349182457,112,78.75,15.0,6048,2164,1.0666666666666667,7,2,4018.75,8,5,1,0,2
5046,Competitive,1,5,1,2,1,2,3,2,3.125,15791.362297777112,428131.2263474307,112,84.0,10.0,6027,1321,1.1,25,2,3618.75,8,3,1,0,2
5047,Fun Deck,3,7,0,1,1,2,5,0,4.5,425.20380280743666,10627.69730574394,112,62.142857142857146,0.0,16116,2259,1.557142857142857,7,2,3068.75,8,4,1,0,1
5048,Competitive,3,6,0,2,0,1,4,3,4.625,581.879793421216,7026.250557073352,112,77.5,1.25,13538,3369,1.75,6,3,2418.75,8,5,2,1,1
5049,Competitive,1,6,0,2,0,2,1,5,3.5,4341.801463411859,159111.8399831672,112,72.5,0.0,7683,2315,1.1500000000000001,6,6,3212.5,8,5,1,0,2
5050,Competitive,1,3,1,4,1,1,4,2,3.5,25619.04739023963,710222.5001033638,112,70.0,9.82,6440,894,1.5,3,1,4275.0,8,5,0,2,1
5051,Competitive,1,6,0,2,3,1,1,3,3.125,18398.650138913916,715518.4195399175,112,77.5,0.0,7687,3477,1.3833333333333335,8,3,3075.0,8,4,1,0,2
5052,Fun Deck,3,8,0,0,0,2,3,3,5.125,1945.797469313797,53368.00642279342,112,65.625,0.0,17646,4090,1.4,8,4,3650.0,8,5,0,0,0
5053,Competitive,1,6,0,2,0,1,6,1,4.25,4620.068656845045,121103.91132995376,112,72.5,0.55,13556,2401,1.5833333333333333,6,4,3256.25,8,5,1,1,1
5054,Competitive,2,3,1,4,1,1,4,2,3.5,24564.57633861266,684195.8424645141,112,70.0,7.82,5920,599,3.6,3,1,4150.0,8,5,0,2,1
5055,Competitive,1,6,0,2,4,0,1,3,4.125,1675.1296657950443,44065.71873831443,112,67.5,0.0,12171,2531,1.5333333333333332,11,4,2375.0,8,5,2,1,1
5056,Competitive,1,5,0,3,2,0,4,2,4.125,2724.8464737873,84556.22334873481,112,75.0,0.5,8669,3699,1.54,9,1,3075.0,8,5,0,1,3
5057,Competitive,1,6,0,2,3,0,3,2,4.25,1634.0502728637964,43433.84466524375,112,77.5,0.75,10058,2126,1.45,25,3,2200.0,8,5,2,1,1
5058,Fun Deck,2,7,0,1,1,2,5,0,4.125,0.0,0.0,112,77.14285714285714,0.0,7945,2666,1.457142857142857,25,1,2750.0,8,4,1,0,1
5059,Competitive,2,5,0,3,2,3,1,2,3.875,0.0,0.0,112,63.0,3.3333333333333335,10831,2741,1.42,5,2,2662.5,8,4,1,1,2
5060,Competitive,3,5,1,2,2,1,3,2,4.375,30.892072313558284,476.93169529637106,112,69.0,13.833333333333334,10493,1928,2.933333333333333,8,3,2462.5,8,5,2,0,2
5061,Competitive,1,4,1,3,3,0,4,1,3.625,9049.159659699928,246037.2085321274,112,75.0,12.0,6623,2128,2.2199999999999998,6,1,4962.5,8,4,0,1,1
5062,Competitive,1,4,1,3,3,2,2,1,3.625,1355.741311818533,34559.77569056848,112,56.25,13.5,7176,1517,3.3,5,1,2850.0,8,5,0,1,1
5063,Competitive,1,5,1,2,3,2,2,1,3.0,2180.7921552612406,52954.63719408976,112,90.0,11.0,7328,2565,1.5166666666666666,8,1,3050.0,8,2,1,1,1
5064,Competitive,1,5,0,3,0,1,4,3,4.0,4139.63865526014,121989.46903429022,112,63.0,5.033333333333333,9545,1267,1.52,5,2,3775.0,8,6,0,2,0
5065,Competitive,1,4,1,3,3,2,1,2,3.25,53694.568866490525,1497170.5011039127,112,90.0,7.5,5441,3202,1.2,8,2,3325.0,8,4,0,0,3
5066,Competitive,2,6,0,2,1,1,2,4,3.875,53682.66110481733,1437721.7738654374,112,72.5,4.0,10638,2609,1.3166666666666667,6,5,2706.25,8,4,1,2,0
5067,Competitive,1,6,0,2,1,1,2,4,3.875,53682.66110481824,1437721.7738654544,112,72.5,4.0,10638,2609,1.3166666666666667,6,5,2706.25,8,4,1,2,0
5068,Fun Deck,1,6,0,2,0,2,4,2,3.375,0.0,0.0,112,75.0,3.0,6708,3320,1.5166666666666666,26,2,2706.25,8,3,2,1,1
5069,Competitive,3,6,0,2,0,1,6,1,4.375,4507.646615290857,120010.36417416052,112,62.5,0.55,12644,2570,1.633333333333333,6,4,3856.25,8,6,1,1,1
5070,Competitive,3,6,0,2,4,0,1,3,4.125,1675.1296657950443,44065.71873831442,112,67.5,0.0,12171,2531,1.5333333333333332,11,4,2375.0,8,5,2,1,1
5071,Competitive,1,5,1,2,3,2,1,2,2.75,7483.591479346388,246893.16728784645,112,102.0,10.0,6326,2850,1.366666666666667,12,1,2687.5,8,3,1,0,2
5072,Fun Deck,1,7,0,1,1,2,4,1,4.75,0.0,0.0,112,62.142857142857146,0.0,15234,4517,1.5428571428571427,8,2,3012.5,8,3,0,0,1
5073,Competitive,1,6,0,2,1,0,5,2,4.125,2825.5349396873526,70158.03536167345,112,82.5,1.05,12019,1682,1.5333333333333332,21,2,2381.25,8,5,2,2,0
5074,Competitive,1,6,0,2,4,2,1,1,2.875,6393.389542828649,219602.21673096842,112,100.0,2.0,5274,2445,1.45,10,2,2587.5,8,5,1,2,0
5075,Competitive,2,5,0,3,0,0,6,2,4.25,8810.714003467529,234668.27112474074,112,63.0,0.8666666666666667,12063,1489,1.7,5,3,3318.75,8,5,1,1,2
5076,Competitive,1,4,1,3,4,3,1,0,3.25,7613.795205648377,335500.2968258422,112,97.5,8.5,6556,2618,1.3399999999999999,8,0,2762.5,8,5,1,2,1
5077,Competitive,1,6,1,1,0,4,3,1,4.125,0.0,0.0,112,72.5,15.0,9402,2501,1.5571428571428572,11,3,3056.25,8,3,2,0,1
5078,Competitive,1,6,0,2,2,1,2,3,3.125,1590.8568321425735,41800.48179825132,112,90.0,0.0,9581,2037,1.2500000000000002,11,3,2293.75,8,3,1,1,1
5079,Competitive,1,4,1,3,3,1,3,1,3.375,10626.473077381146,342653.99520729086,112,75.0,11.0,6744,1380,1.9600000000000002,6,0,4337.5,8,4,0,1,1
5080,Competitive,1,6,0,2,2,1,2,3,3.375,1940.1449710477257,51272.135896679385,112,77.5,0.0,9179,3317,1.5166666666666666,6,4,3300.0,8,4,1,0,2
5081,Competitive,3,6,0,2,3,1,1,3,3.625,4963.717790145852,194619.95588413294,112,72.5,0.0,10991,3058,1.3166666666666667,10,4,1925.0,8,5,2,1,1
5082,Competitive,1,3,1,4,1,1,4,2,4.0,20796.89797173028,571722.1360180606,112,80.0,13.819999999999999,6502,624,3.625,3,1,3462.5,8,5,0,2,1
5083,Fun Deck,1,6,0,2,4,3,1,0,3.5,2276.394581250315,102792.3293550505,112,67.5,0.0,9206,2353,1.1666666666666667,23,0,2750.0,8,5,1,0,2
5084,Competitive,1,6,0,2,1,1,2,4,3.875,53682.66110481647,1437721.773865457,112,72.5,4.0,10638,2609,1.3166666666666667,6,5,2706.25,8,4,1,2,0
5085,Fun Deck,1,6,0,2,1,2,4,1,4.125,0.0,0.0,112,60.0,0.0,10174,2754,1.1833333333333333,6,4,3100.0,8,4,0,0,2
5086,Competitive,1,4,1,3,2,2,3,1,3.125,11840.648813901033,389669.27668036125,112,90.0,7.5,4889,2259,0.86,24,1,2743.75,8,3,1,0,3
5087,Fun Deck,2,8,0,0,1,2,3,2,4.0,1372.231043001274,28134.89066441355,112,80.625,0.0,10165,3416,1.8499999999999999,26,3,3250.0,8,3,1,0,0
5088,Fun Deck,3,5,1,2,0,3,5,0,4.5,1028.7332611430184,23924.735705221614,112,63.0,12.0,14563,1697,1.3,5,2,3550.0,8,5,1,1,1
5089,Competitive,1,4,1,3,4,1,1,2,3.125,49183.48301883974,1415119.716624785,112,90.0,7.5,4648,3451,1.3399999999999999,8,2,3262.5,8,4,0,0,3
5090,Competitive,1,6,0,2,0,1,6,1,4.25,4620.068656845051,121103.9113299538,112,72.5,0.55,13556,2401,1.5833333333333333,6,4,3256.25,8,5,1,1,1
5091,Competitive,1,4,1,3,1,2,3,2,4.0,15881.964094271589,434241.4518281275,112,75.0,17.0,7611,1037,3.2199999999999998,4,2,2975.0,8,5,0,1,1
5092,Competitive,3,5,0,3,2,2,2,2,3.75,17535.763537994844,468515.1758226021,112,84.0,0.0,6040,3603,1.5399999999999998,10,3,3225.0,8,3,0,0,3
5093,Competitive,1,6,0,2,4,2,1,1,3.875,1116.654378711451,50592.52575098906,112,75.0,0.0,5795,3539,1.6500000000000001,14,3,2300.0,8,5,1,1,2
5094,Competitive,3,5,0,3,1,2,2,3,3.875,0.0,0.0,112,69.0,3.3333333333333335,9952,2810,1.3199999999999998,19,2,2562.5,8,3,1,0,2
5095,Competitive,1,5,1,2,4,2,0,2,2.875,6431.957369048961,222047.068368475,112,90.0,11.0,6994,1764,1.9166666666666667,11,1,4187.5,8,3,0,1,1
5096,Fun Deck,1,6,0,2,1,2,3,2,3.75,2671.7365172012696,107918.64853850199,112,82.5,0.0,8873,2419,1.4000000000000001,20,2,2925.0,8,3,1,1,1
5097,Fun Deck,2,5,1,2,3,4,0,1,3.375,11902.308384633508,438182.3223877361,112,108.0,10.0,7247,3324,1.0166666666666668,11,0,2325.0,8,4,1,0,2
5098,Competitive,1,5,1,2,3,2,2,1,3.0,2180.7921552612406,52954.63719408976,112,90.0,11.0,7328,2565,1.5166666666666668,8,1,3050.0,8,2,1,1,1
