,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
1812,"frozenset({'26000030', '26000038', '27000000', '26000010', '26000014'})",frozenset({'26000021'}),0.011142857142857144,0.17657142857142857,0.011,0.987179487179487,5.590822338395153,0.009032489795918367,64.22742857142768
1813,"frozenset({'26000030', '26000038', '27000000', '26000021', '26000014'})",frozenset({'26000010'}),0.011,0.08092857142857143,0.011,1.0,12.356575463371579,0.010109785714285714,inf
1814,"frozenset({'26000030', '26000038', '26000010', '26000021', '26000014'})",frozenset({'27000000'}),0.011214285714285715,0.019714285714285715,0.011,0.9808917197452228,49.75537708852579,0.010778918367346938,51.301619047618765
1815,"frozenset({'26000030', '27000000', '26000010', '26000021', '26000014'})",frozenset({'26000038'}),0.011571428571428571,0.0425,0.011,0.9506172839506173,22.367465504720403,0.010508214285714286,19.389375
1816,"frozenset({'26000038', '27000000', '26000010', '26000021', '26000014'})",frozenset({'26000030'}),0.011428571428571429,0.062142857142857146,0.011,0.9624999999999999,15.488505747126435,0.010289795918367347,25.00952380952375
1817,"frozenset({'26000030', '26000038', '27000000', '26000010'})","frozenset({'26000021', '26000014'})",0.011214285714285715,0.03892857142857143,0.011,0.9808917197452228,25.197218488868106,0.01056344387755102,50.296071428571146
1818,"frozenset({'26000030', '26000038', '27000000', '26000021'})","frozenset({'26000014', '26000010'})",0.011,0.027285714285714285,0.011,1.0,36.64921465968587,0.010699857142857143,inf
1819,"frozenset({'26000030', '26000038', '27000000', '26000014'})","frozenset({'26000021', '26000010'})",0.011214285714285715,0.024642857142857143,0.011,0.9808917197452228,39.804301670820635,0.010723647959183673,51.043690476190186
1820,"frozenset({'26000030', '26000038', '26000021', '26000010'})","frozenset({'27000000', '26000014'})",0.011357142857142857,0.014142857142857143,0.011,0.9685534591194968,68.48357791754017,0.010839377551020407,31.35025714285704
1821,"frozenset({'26000030', '26000038', '26000014', '26000010'})","frozenset({'26000021', '27000000'})",0.011571428571428571,0.015,0.011,0.9506172839506173,63.37448559670782,0.01082642857142857,19.94625
1822,"frozenset({'26000030', '26000038', '26000021', '26000014'})","frozenset({'27000000', '26000010'})",0.011357142857142857,0.01307142857142857,0.011,0.9685534591194968,74.09698594356806,0.010851545918367346,31.384328571428465
1823,"frozenset({'26000030', '27000000', '26000021', '26000010'})","frozenset({'26000038', '26000014'})",0.011571428571428571,0.02035714285714286,0.011,0.9506172839506173,46.696989387047864,0.010764438775510204,19.837767857142858
1824,"frozenset({'26000030', '27000000', '26000014', '26000010'})","frozenset({'26000021', '26000038'})",0.011714285714285714,0.017285714285714286,0.011,0.9390243902439025,54.32372505543238,0.010797510204081632,16.116514285714302
1825,"frozenset({'26000030', '26000014', '27000000', '26000021'})","frozenset({'26000038', '26000010'})",0.011714285714285714,0.022,0.011,0.9390243902439025,42.6829268292683,0.010742285714285713,16.039200000000015
1826,"frozenset({'26000030', '26000021', '26000014', '26000010'})","frozenset({'26000038', '27000000'})",0.012142857142857143,0.011928571428571429,0.011,0.9058823529411765,75.94223318069743,0.010855153061224488,10.49825892857143
1827,"frozenset({'26000021', '26000038', '27000000', '26000010'})","frozenset({'26000030', '26000014'})",0.011428571428571429,0.014857142857142857,0.011,0.9624999999999999,64.78365384615384,0.010830204081632652,26.270476190476128
1828,"frozenset({'26000038', '27000000', '26000014', '26000010'})","frozenset({'26000030', '26000021'})",0.011571428571428571,0.017714285714285714,0.011,0.9506172839506173,53.663878932696136,0.010795020408163264,19.891285714285715
1829,"frozenset({'26000021', '26000038', '27000000', '26000014'})","frozenset({'26000030', '26000010'})",0.0115,0.027714285714285716,0.011,0.9565217391304347,34.51367099955176,0.010681285714285714,22.362571428571385
1830,"frozenset({'26000021', '26000038', '26000014', '26000010'})","frozenset({'26000030', '27000000'})",0.011714285714285714,0.012142857142857143,0.011,0.9390243902439025,77.33142037302727,0.010857755102040815,16.20085714285716
1831,"frozenset({'26000021', '27000000', '26000014', '26000010'})","frozenset({'26000030', '26000038'})",0.012428571428571428,0.015214285714285715,0.011,0.8850574712643678,58.17279153850305,0.010810908163265305,8.567635714285716
1832,"frozenset({'26000030', '26000038', '27000000'})","frozenset({'26000021', '26000014', '26000010'})",0.011285714285714286,0.01607142857142857,0.011,0.9746835443037973,60.646976090014064,0.010818622448979591,38.865178571428366
