index,rank,crowns,troop,building,spell,common,rare,epic,legendary,elixir,conf_synergy,lift_synergy,levelSum,avgSpeed,avgSpellDuration,totalHP,totalDMG,avgAS,totalUnitsCount,abilityCount,avgRange,totalGroundT,totalAirT,totalBuildingT,totalBuffCount,totalProjectiles,winner
7797,Challenger,3,6,0,2,4,1,3,0,2.875,0.0,0.0,99,92.5,3.5,5938,897,1.4833333333333332,16,2,2143.75,8,5,2,2,0,True
7798,Challenger,1,6,0,2,3,1,3,1,3.875,0.0,0.0,97,82.5,0.5,7240,983,1.2666666666666666,28,1,2800.0,8,6,2,1,1,True
7799,Master,3,6,0,2,2,2,4,0,4.75,0.0,0.0,104,70.0,3.0,9425,4159,1.6333333333333335,15,2,2400.0,8,5,1,1,1,True
7800,Champion,3,5,0,3,0,2,5,1,3.375,17.380926007309675,265.1693592507373,103,63.0,2.3666666666666667,7443,1751,1.58,5,4,3312.5,8,4,1,2,1,True
7801,Challenger,2,6,0,2,1,1,4,2,3.5,0.0,0.0,92,70.0,0.0,4090,1261,1.0666666666666667,12,3,3637.5,8,3,1,0,2,True
7802,Master,1,5,1,2,3,2,1,2,3.0,2.5755333205958424,12.333942535748701,101,72.0,10.0,7706,2537,1.5166666666666666,7,2,2675.0,8,2,1,1,2,True
7803,Master,1,7,0,1,1,2,1,4,3.75,0.0,0.0,104,77.14285714285714,0.0,8183,1765,1.4285714285714284,7,5,4125.0,8,6,1,1,0,True
7804,Challenger,2,7,0,1,2,2,2,2,4.25,0.0,0.0,96,81.42857142857143,4.0,5068,1365,1.3285714285714287,29,2,2700.0,8,4,1,1,0,True
7805,Challenger,2,3,2,3,3,3,1,1,3.875,0.0,0.0,104,65.0,19.4,8848,1313,4.24,5,0,2400.0,8,3,1,1,2,True
7806,Challenger,1,6,0,2,1,2,4,1,5.625,0.8811074918566775,12.578265408375124,80,60.0,0.75,11498,4149,2.4166666666666665,6,3,3381.25,8,6,1,0,2,True
7807,Challenger,2,5,1,2,1,3,3,1,4.0,0.0,0.0,99,84.0,14.0,8883,2193,1.9166666666666667,5,2,3912.5,8,4,1,2,0,True
7808,Challenger,1,4,2,2,3,2,1,2,3.375,116.05599192990383,2824.7516025605883,86,82.5,15.0,6374,1554,0.7333333333333333,5,2,4168.75,8,4,0,0,2,True
7809,Challenger,3,6,0,2,0,3,3,2,3.75,0.0,0.0,85,80.0,0.0,6089,1997,1.2833333333333334,20,3,3012.5,8,3,1,0,2,True
7810,Master,2,6,0,2,1,1,4,2,4.375,49.01813455685752,633.6027186079123,104,72.5,1.3,11619,1884,1.616666666666667,6,3,2706.25,8,5,1,1,1,True
7811,Master,1,5,0,3,1,3,2,2,3.875,0.0,0.0,104,84.0,0.5,7969,3226,1.7600000000000002,5,1,2900.0,8,4,1,0,3,True
7812,Champion,2,4,0,4,1,1,4,2,3.625,1.695945945945946,15.002990016924759,104,63.75,3.5,5740,1864,1.9749999999999999,4,3,3293.75,8,5,1,1,2,True
7813,Challenger,3,7,0,1,1,1,4,2,4.0,0.0,0.0,73,72.85714285714286,0.0,7441,1254,1.6428571428571428,21,3,3475.0,8,3,0,0,1,True
7814,Master,1,7,0,1,1,1,1,5,3.25,0.0,0.0,104,81.42857142857143,0.0,8625,1777,1.0714285714285714,17,5,2368.75,8,3,1,0,1,True
7815,Master,2,6,0,2,1,1,3,3,4.0,0.0,0.0,103,72.5,0.0,11125,2888,1.4000000000000001,8,4,2300.0,8,5,2,1,1,True
7816,Master,3,5,1,2,4,1,1,2,3.625,2.619047619047619,25.26304108393816,104,90.0,13.333333333333334,9322,1174,2.9166666666666665,11,2,2112.5,8,3,0,1,1,True
7817,Challenger,2,7,0,1,1,3,2,2,4.0,0.8367346938775511,5.245985541552044,104,66.42857142857143,3.0,12536,1611,1.6285714285714286,21,2,3456.25,8,4,1,1,0,True
7818,Challenger,1,6,0,2,1,2,5,0,5.267857142857143,0.0,0.0,99,62.5,2.0,12919,3017,1.4000000000000001,7,2,2275.0,7,3,1,2,1,True
7819,Master,3,7,0,1,0,1,3,4,4.125,0.0,0.0,103,81.42857142857143,0.0,11414,2959,1.4857142857142858,21,4,2018.75,8,2,1,0,1,True
7820,Master,1,4,1,3,1,1,4,2,3.75,10.188819707294185,96.35628158613684,104,82.5,9.775,10166,1010,1.48,4,2,3812.5,8,4,1,2,1,True
7821,Master,3,7,0,1,2,2,2,2,3.875,0.0,0.0,104,85.71428571428571,0.0,9394,2153,1.2285714285714289,9,3,2662.5,8,5,1,1,0,True
7822,Champion,2,6,0,2,2,1,3,2,3.125,0.0,0.0,104,85.0,0.0,6117,3505,1.4166666666666667,9,2,2975.0,8,3,1,0,2,True
7823,Challenger,1,4,1,3,4,1,1,2,3.125,641.7776007517803,12046.228786670596,98,90.0,7.5,3976,3044,1.34,8,2,3262.5,8,4,0,0,3,True
7824,Challenger,1,8,0,0,1,3,2,2,4.5,0.0,0.0,84,71.25,0.0,10073,2152,1.5875000000000001,27,3,2675.0,8,3,0,0,0,True
7825,Challenger,1,5,1,2,5,1,1,1,4.375,0.0,0.0,87,63.0,11.333333333333334,7149,1785,1.4166666666666667,6,1,4462.5,8,5,1,1,1,True
7826,Master,1,5,0,3,2,2,3,1,3.75,0.0,0.0,103,78.0,3.033333333333333,8608,1603,1.4,5,2,3212.5,8,5,1,2,1,True
7827,Master,3,6,1,1,1,4,2,1,4.625,0.0,0.0,104,65.0,38.0,12094,3545,1.5571428571428572,11,2,2537.5,7,3,1,1,0,True
7828,Master,2,5,1,2,3,2,2,1,3.625,0.0,0.0,104,69.0,13.333333333333334,8652,2247,2.983333333333334,9,3,1862.5,8,5,2,1,1,True
7829,Champion,1,5,0,3,0,1,5,2,4.25,110.5846206392346,1574.0715060686928,104,75.0,0.8666666666666667,11218,1616,1.58,5,3,2768.75,8,5,1,1,2,True
7830,Master,1,6,0,2,3,1,2,2,3.5,0.0,0.0,102,77.5,0.0,8171,3412,1.5,14,2,2481.25,8,3,2,1,2,True
7831,Challenger,3,7,0,1,3,2,2,1,3.5,0.0,0.0,69,85.71428571428571,0.0,7031,1200,1.2285714285714289,13,3,2637.5,8,5,0,1,0,True
7832,Challenger,1,7,0,1,4,2,1,1,3.625,0.0,0.0,82,81.42857142857143,0.0,7731,1975,1.5714285714285712,9,1,2412.5,8,3,0,0,1,True
7833,Challenger,1,5,2,1,1,3,4,0,5.0,0.0,0.0,74,63.0,29.666666666666668,8368,924,3.4285714285714284,10,3,2112.5,8,3,1,0,1,True
7834,Challenger,3,6,0,2,1,1,1,5,4.5,0.0,0.0,96,80.0,0.0,10890,2700,1.1666666666666667,7,5,2812.5,8,4,0,0,2,True
7835,Challenger,1,6,0,2,1,1,4,2,3.625,0.8655692729766804,11.411592260734086,93,80.0,3.0,8051,1545,1.6833333333333333,20,3,3150.0,8,4,1,1,1,True
7836,Champion,1,6,0,2,3,1,3,1,3.0,1.7117322541413085,6.081834265913337,104,80.0,0.55,7734,2582,1.3166666666666667,8,4,2250.0,8,4,1,2,0,True
7837,Challenger,2,4,1,3,1,2,3,2,3.625,0.8191126279863481,7.235977279031344,93,60.0,7.5,5463,2185,1.32,4,3,3337.5,8,4,0,0,3,True
7838,Challenger,1,6,0,2,2,1,2,3,3.375,2.6629451880644046,14.274968419516357,78,80.0,0.0,7170,1769,1.5833333333333333,6,3,3087.5,8,3,0,0,2,True
7839,Challenger,1,6,1,1,1,3,3,1,4.0,0.0,0.0,95,85.0,17.0,7092,2075,1.1,16,1,3231.25,8,6,1,1,0,True
7840,Master,3,5,1,2,1,3,4,0,4.375,0.8417391304347825,4.758276599405215,104,63.0,19.0,12453,3316,2.566666666666667,5,2,1925.0,8,3,0,1,1,True
7841,Challenger,3,8,0,0,1,1,3,3,4.875,0.0,0.0,71,69.375,0.0,8519,2384,1.575,27,5,2706.25,8,3,0,0,0,True
7842,Master,3,6,0,2,2,2,2,2,3.5,0.8534278959810875,3.0322540272911267,104,82.5,4.0,10070,1328,1.4166666666666667,12,3,1881.25,8,5,2,2,0,True
7843,Challenger,2,7,0,1,3,2,2,1,4.0,0.0,0.0,104,94.28571428571429,0.0,6463,1769,1.1142857142857143,27,3,2606.25,8,4,1,0,1,True
7844,Master,2,4,0,4,2,2,3,1,3.5,5.188819707294186,40.2953588080738,103,63.75,0.275,8333,2057,1.6,4,1,3837.5,8,5,1,2,2,True
7845,Master,1,7,0,1,1,4,2,1,3.75,0.0,0.0,104,85.71428571428571,0.0,7572,2516,1.2,9,2,3137.5,8,5,1,0,1,True
7846,Challenger,2,6,0,2,3,0,1,4,4.0,0.0,0.0,82,75.0,0.75,6079,1040,1.1000000000000003,12,4,3300.0,8,6,0,0,2,True
7847,Master,2,5,0,3,2,4,2,0,3.625,0.0,0.0,103,69.0,2.0,9295,2262,1.2599999999999998,9,1,3050.0,8,5,1,2,1,True
7848,Master,1,3,0,5,2,3,3,0,4.625,0.0,0.0,104,65.0,0.3,8600,5329,1.633333333333333,3,1,2262.5,8,5,0,1,4,True
7849,Master,1,3,1,4,1,3,3,1,3.25,24.38345818857384,487.2313193067547,104,90.0,6.0,4605,2642,0.95,9,1,3306.25,8,2,1,0,4,True
7850,Master,1,6,0,2,1,4,2,1,3.125,2.517060367454068,19.933365827798156,104,82.5,1.5,6302,2292,1.5,11,3,2687.5,8,3,2,1,1,True
7851,Challenger,3,5,1,2,5,1,0,2,3.375,0.0,0.0,90,102.0,10.0,7521,1837,1.6333333333333335,13,1,2700.0,8,4,1,1,1,True
7852,Challenger,2,7,0,1,5,2,1,0,3.875,0.0,0.0,98,85.71428571428571,0.0,11561,3039,1.5714285714285714,15,0,2062.5,8,2,2,1,0,True
7853,Challenger,2,5,0,3,3,2,1,2,2.125,96.58178860047677,2081.621316330418,92,87.0,0.0,2059,1135,1.5,7,4,3393.75,8,5,1,1,3,True
7854,Master,2,6,0,2,4,1,2,1,4.0,0.0,0.0,103,70.0,0.0,10471,3180,1.6833333333333333,12,3,2737.5,8,4,1,1,1,True
7855,Challenger,1,6,0,2,3,1,1,3,4.25,0.0,0.0,100,70.0,0.0,11074,3079,1.6666666666666667,10,4,2225.0,8,4,1,1,1,True
7856,Challenger,3,5,0,3,2,4,2,0,4.553571428571429,0.0,0.0,104,63.0,0.0,12081,2967,1.4400000000000002,6,1,1962.5,7,3,2,2,2,True
7857,Master,1,5,1,2,3,3,1,1,3.5,41.607139442295065,985.8113968011598,104,93.0,10.0,8086,2232,1.2666666666666668,7,2,3112.5,8,6,1,1,1,True
7858,Challenger,3,7,0,1,1,1,5,1,4.375,0.0,0.0,68,66.42857142857143,6.0,5271,2072,1.5999999999999999,26,4,3237.5,8,4,0,1,0,True
7859,Master,2,6,0,2,1,3,3,1,3.75,16.79132702600626,491.38310138279945,104,72.5,0.0,10216,3562,1.7166666666666668,6,4,2950.0,8,4,1,1,1,True
7860,Challenger,3,8,0,0,1,4,2,1,3.5,0.0,0.0,87,73.125,0.0,9570,1880,1.3249999999999997,8,4,1981.25,8,3,2,0,0,True
7861,Challenger,1,5,0,3,1,1,4,2,4.125,0.0,0.0,76,63.0,0.5,5740,2803,2.0,19,3,2712.5,8,3,0,1,2,True
7862,Challenger,1,6,1,1,0,2,3,3,3.982142857142857,0.0,0.0,99,75.0,24.5,8102,1731,2.214285714285714,6,5,2462.5,7,2,1,1,1,True
7863,Champion,1,5,1,2,0,1,4,3,3.625,0.8649045521292218,4.55692598592846,103,75.0,10.366666666666667,10097,1890,1.2166666666666668,6,3,3737.5,8,3,1,1,1,True
7864,Challenger,1,5,1,2,3,4,0,1,2.625,2701.1974558451025,105534.85613644468,90,87.0,10.0,4929,1800,1.2333333333333334,7,2,2806.25,8,4,2,0,2,True
7865,Master,2,6,0,2,1,1,3,3,4.25,242.03729493417987,5604.892296362286,104,67.5,0.75,9728,2361,1.2333333333333332,6,5,2706.25,8,4,1,1,1,True
7866,Master,1,5,1,2,2,5,1,0,3.375,0.0,0.0,104,72.0,13.333333333333334,7452,2227,2.6166666666666667,11,1,2106.25,8,4,1,0,2,True
7867,Challenger,3,6,1,1,2,1,2,3,3.75,0.827977315689981,7.134660195519009,96,85.0,15.0,9010,1702,1.1857142857142857,20,4,2718.75,8,4,0,1,0,True
7868,Challenger,1,5,2,1,0,3,4,1,4.125,0.0,0.0,104,66.0,23.333333333333332,8373,954,2.3857142857142857,19,2,3962.5,8,3,0,0,1,True
7869,Challenger,3,5,0,3,4,2,2,0,3.75,0.0,0.0,104,69.0,0.3666666666666667,6723,2724,1.22,5,1,4062.5,8,6,1,2,1,True
7870,Master,1,6,0,2,3,1,1,3,3.375,17.21936279282329,302.3459321654027,103,75.0,4.0,5231,2348,1.55,11,2,3675.0,8,4,0,1,1,True
7871,Challenger,1,5,1,2,2,1,1,4,3.75,0.827977315689981,7.134660195519009,70,72.0,6.666666666666667,7384,1106,2.85,5,5,2606.25,8,3,0,1,1,True
7872,Master,1,3,1,4,1,1,4,2,3.875,10.52037401152042,106.31932128623849,104,70.0,13.819999999999999,5894,546,3.6,3,1,3525.0,8,5,0,2,1,True
7873,Challenger,2,6,0,2,5,2,1,0,3.625,0.0,0.0,94,90.0,3.0,4969,1603,1.3166666666666667,14,1,2825.0,8,4,2,1,1,True
7874,Challenger,3,6,1,1,0,3,4,1,4.625,0.0,0.0,102,60.0,15.55,12930,2512,1.4285714285714286,6,4,3950.0,8,5,1,1,0,True
7875,Master,2,6,0,2,3,2,3,0,3.375,0.0,0.0,103,75.0,2.0,8053,2540,1.4000000000000001,16,1,1943.75,8,4,2,2,0,True
7876,Challenger,3,4,1,3,3,2,1,2,3.25,1610.4542332138437,33550.50701171647,84,90.0,7.5,4066,2258,1.2,8,2,3325.0,8,4,0,0,3,True
7877,Master,3,6,1,1,2,5,1,0,3.75,0.0,0.0,104,90.0,15.0,8380,1433,1.0571428571428574,11,1,3506.25,8,6,1,1,0,True
7878,Challenger,1,7,0,1,2,1,3,2,3.25,17.08703094985129,333.5125850248505,79,77.14285714285714,0.0,6967,1097,1.5999999999999999,9,5,1937.5,8,3,2,0,1,True
7879,Champion,2,5,0,3,1,2,2,3,4.25,0.0,0.0,104,75.0,3.3333333333333335,10408,2508,1.2600000000000002,5,3,2862.5,8,6,1,0,2,True
7880,Champion,1,3,1,4,1,1,4,2,3.5,10.520374011520419,106.31932128623849,104,70.0,9.82,5868,546,1.5,3,1,4275.0,8,5,0,2,1,True
7881,Challenger,3,8,0,0,0,1,5,2,5.375,0.0,0.0,71,65.625,0.0,14209,2188,1.375,8,6,2212.5,8,2,0,0,0,True
7882,Challenger,3,8,0,0,1,3,1,3,3.75,0.0,0.0,82,76.875,0.0,9224,1450,1.5625,26,4,2712.5,8,3,2,0,0,True
7883,Master,1,6,0,2,1,1,3,3,4.0,549.6567808281661,12773.027409326862,102,67.5,4.0,9540,2321,1.2333333333333334,6,5,2706.25,8,4,1,2,0,True
7884,Master,2,6,0,2,1,1,4,2,4.375,49.01813455685752,633.6027186079124,104,72.5,1.3,11619,1884,1.6166666666666665,6,3,2706.25,8,5,1,1,1,True
7885,Master,1,6,0,2,3,2,1,2,3.625,0.0,0.0,103,85.0,0.0,10116,2351,1.8333333333333333,10,2,2425.0,8,4,0,1,1,True
7886,Master,3,6,0,2,2,3,2,1,3.625,0.0,0.0,104,90.0,0.75,7383,1890,1.2333333333333334,11,1,2337.5,8,5,2,1,1,True
7887,Master,1,4,1,3,5,1,1,1,2.625,0.8654485049833888,3.0749635991593136,103,90.0,8.525,4398,1166,2.38,8,0,4637.5,8,3,0,2,1,True
7888,Challenger,1,5,1,2,2,2,3,1,4.5,0.8417391304347825,4.758276599405215,103,87.0,19.5,12171,2522,2.3000000000000003,9,1,1737.5,8,4,0,1,1,True
7889,Master,3,4,1,3,0,3,4,1,4.75,9.2982072801856,90.8179880538814,101,63.75,8.025,11520,3114,1.4600000000000002,4,1,3481.25,8,7,2,2,1,True
7890,Master,1,4,1,3,3,2,1,2,3.25,1610.4542332138476,33550.50701171652,104,90.0,7.5,4960,2918,1.2,8,2,3325.0,8,4,0,0,3,True
7891,Challenger,3,6,0,2,2,1,4,1,3.5,3.3274022013981854,38.841981931061746,99,72.5,0.0,7859,2755,1.2333333333333332,14,1,2675.0,8,4,1,1,1,True
7892,Challenger,1,7,0,1,1,2,2,3,3.75,0.0,0.0,91,90.0,0.0,7643,2154,1.2857142857142858,25,3,2887.5,8,4,0,0,1,True
7893,Challenger,1,6,0,2,2,0,1,5,3.8392857142857144,0.8075880758807588,4.565223718941541,91,77.5,0.0,5002,2510,2.0500000000000003,11,5,3187.5,7,4,1,2,1,True
7894,Challenger,1,7,0,1,5,2,0,1,4.0,0.0,0.0,96,83.57142857142857,0.0,12822,2100,1.8142857142857145,12,1,2675.0,8,4,2,1,0,True
7895,Challenger,1,4,1,3,3,2,1,2,3.25,1610.454233213846,33550.50701171648,82,90.0,7.5,3772,2256,1.2,8,2,3325.0,8,4,0,0,3,True
7896,Champion,1,5,0,3,2,0,4,2,3.25,5.211920887496796,50.74558798462054,104,66.0,3.033333333333333,4800,1590,1.42,7,3,3775.0,8,5,0,2,1,True
7897,Challenger,1,6,0,2,0,1,4,3,4.125,0.0,0.0,73,70.0,0.5,8767,935,1.3333333333333333,6,4,2575.0,8,4,1,1,1,True
7898,Challenger,2,8,0,0,0,4,1,3,3.625,0.0,0.0,68,73.125,0.0,6734,1711,1.2,9,4,2506.25,8,3,2,0,0,True
7899,Master,1,6,1,1,1,5,1,1,4.25,0.0,0.0,104,75.0,24.5,13160,2586,2.314285714285714,6,1,2462.5,8,3,1,0,1,True
7900,Master,2,7,0,1,2,3,1,2,3.5,0.0,0.0,104,75.0,0.0,11353,2705,1.6714285714285713,9,6,1931.25,8,5,2,1,0,True
7901,Master,3,5,0,3,3,1,3,1,4.5,0.0,0.0,100,60.0,0.0,9524,2515,1.32,9,4,2937.5,8,4,0,1,2,True
7902,Challenger,3,7,0,1,0,0,0,8,3.625,0.0,0.0,89,72.85714285714286,0.0,9399,1397,1.542857142857143,7,7,3756.25,8,4,0,0,1,True
7903,Master,3,6,0,2,1,4,3,0,4.125,0.0,0.0,102,62.5,3.0,12720,3307,1.7,6,2,2912.5,8,4,2,1,1,True
7904,Challenger,3,5,0,3,3,2,2,1,2.875,115.02278304678364,4666.111000347023,104,90.0,0.3666666666666667,5901,2448,1.0,7,2,2675.0,8,4,1,1,2,True
7905,Master,3,6,0,2,1,2,4,1,4.375,49.06970378200621,634.2826029210133,104,67.5,1.3,11715,2462,1.7666666666666668,6,2,2718.75,8,5,1,1,1,True
7906,Challenger,2,5,0,3,2,5,1,0,4.0,0.8125000000000001,7.001292546316244,103,66.0,0.5,5921,1812,1.1,5,1,3650.0,8,6,1,1,2,True
7907,Challenger,3,5,1,2,1,3,1,3,4.25,11.786099098160555,248.39072129079034,96,69.0,16.333333333333332,8668,2707,2.35,5,3,3243.75,8,5,0,0,2,True
7908,Master,2,6,1,1,2,1,3,2,3.0,1.7277916044466568,8.411936547304775,104,85.0,24.5,6422,1718,2.5,13,2,2468.75,8,2,2,0,1,True
7909,Master,3,4,1,3,1,3,2,2,4.0,0.0,0.0,103,75.0,10.0,8882,1652,2.7,10,2,2818.75,8,4,1,0,3,True
7910,Master,2,6,0,2,2,3,3,0,3.875,0.0,0.0,104,85.0,0.0,7484,2107,1.3166666666666667,25,1,1987.5,8,3,1,0,2,True
7911,Master,1,6,0,2,3,0,4,1,3.25,0.0,0.0,104,85.0,0.0,6941,1468,1.4333333333333333,22,2,2600.0,8,4,0,1,1,True
7912,Challenger,1,4,2,2,1,6,1,0,4.375,0.0,0.0,104,82.5,20.75,8942,2190,2.15,9,0,2575.0,8,5,1,1,1,True
7913,Master,2,5,1,2,2,4,2,0,4.625,0.0,0.0,104,75.0,16.833333333333332,12847,2677,2.4833333333333334,6,1,1687.5,8,3,1,0,2,True
7914,Challenger,1,5,0,3,1,2,3,2,4.25,8.449083005952035,205.09611211452773,102,63.0,0.3666666666666667,9330,3114,1.5000000000000002,5,3,3850.0,8,6,0,2,1,True
7915,Master,2,6,1,1,0,5,1,2,4.5,0.0,0.0,104,75.0,15.0,15923,3799,1.614285714285714,6,2,2437.5,8,2,2,0,1,True
7916,Master,1,5,1,2,1,2,3,2,3.0,6.083087176035129,33.21127238539151,101,84.0,10.0,4834,1125,1.3,25,2,3618.75,8,2,1,0,2,True
7917,Master,1,6,0,2,3,2,0,3,4.25,0.0,0.0,104,85.0,0.0,10008,2715,1.2,15,3,1962.5,8,4,0,1,1,True
7918,Challenger,1,4,0,4,2,2,4,0,4.125,0.0,0.0,81,67.5,1.75,6126,2152,1.275,9,2,2700.0,8,6,1,3,1,True
7919,Challenger,3,6,1,1,0,5,2,1,4.125,0.0,0.0,103,77.5,26.5,9779,2568,2.242857142857143,6,3,2550.0,8,4,2,1,0,True
7920,Master,1,5,1,2,4,2,1,1,3.125,0.8072727272727273,5.06127101738387,104,90.0,10.0,5703,2030,1.7333333333333332,17,0,3868.75,8,3,1,0,2,True
7921,Challenger,3,7,0,1,1,2,3,2,3.25,0.0,0.0,104,81.42857142857143,6.0,7518,1250,1.1142857142857143,25,2,2706.25,8,5,0,1,0,True
7922,Master,2,4,1,3,4,1,2,1,3.75,0.0,0.0,104,67.5,9.5,7300,2282,1.6199999999999999,4,2,3725.0,8,6,0,2,2,True
7923,Master,1,6,0,2,2,1,2,3,3.75,636.8629954517907,15132.240788950658,104,77.5,4.0,9329,2338,1.3,8,4,2031.25,8,4,1,2,0,True
7924,Challenger,3,4,1,3,1,3,3,1,3.875,0.8161648177496037,5.117020800937954,104,86.25,8.775,6654,1927,0.9400000000000002,8,3,3062.5,8,5,1,2,1,True
7925,Challenger,2,5,1,2,3,3,2,0,4.125,0.0,0.0,103,69.0,11.333333333333334,11030,2703,1.55,9,1,3062.5,8,5,2,2,0,True
7926,Challenger,3,6,0,2,0,0,4,4,4.696428571428571,0.0,0.0,67,70.0,0.0,8296,1823,1.3166666666666667,6,6,2425.0,7,3,2,1,2,True
7927,Challenger,2,5,1,2,0,2,3,3,4.125,0.0,0.0,79,72.0,16.0,8336,993,2.6833333333333336,19,2,2162.5,8,3,0,1,1,True
7928,Challenger,1,7,0,1,2,1,1,4,4.5,0.0,0.0,77,66.42857142857143,0.0,10615,2544,1.9714285714285715,7,5,3437.5,8,4,0,0,1,True
7929,Champion,1,6,0,2,4,1,1,2,3.125,17.21936279282329,302.3459321654027,104,90.0,0.0,4994,1779,1.4833333333333334,29,1,2500.0,8,3,1,1,1,True
7930,Challenger,3,5,1,2,1,1,2,4,4.25,0.0,0.0,75,57.0,13.333333333333334,6890,1938,3.483333333333334,5,5,3962.5,8,4,0,0,2,True
7931,Challenger,1,4,2,2,5,1,1,1,3.0,49.29086902843741,652.8291608667049,97,82.5,15.0,5698,1876,0.85,7,1,4075.0,8,4,0,0,2,True
7932,Challenger,2,6,0,2,4,0,2,2,4.25,0.0,0.0,96,70.0,0.5,9146,2338,1.8333333333333337,15,2,2943.75,8,6,2,1,1,True
7933,Challenger,3,6,0,2,3,0,4,1,4.0,0.0,0.0,99,85.0,0.75,6250,2201,1.5666666666666667,14,3,2675.0,8,5,1,0,2,True
7934,Challenger,1,6,1,1,3,2,1,2,3.625,1.6735704654229702,10.492604798890095,74,90.0,15.0,6416,1054,1.6285714285714286,16,3,4193.75,8,4,1,0,1,True
7935,Champion,1,4,1,3,3,2,1,2,3.25,2.555301070943166,9.07905869938947,103,75.0,12.0,5452,1587,1.14,5,2,3400.0,8,6,0,1,1,True
7936,Champion,1,6,0,2,2,0,4,2,3.75,0.0,0.0,100,75.0,2.0,8593,2071,1.4833333333333334,24,4,2325.0,8,5,1,1,1,True
7937,Master,1,7,0,1,4,3,0,1,3.375,0.0,0.0,103,81.42857142857143,0.0,8337,2774,1.6285714285714286,7,1,3006.25,8,3,1,0,1,True
7938,Master,1,7,0,1,5,0,2,1,3.5,0.0,0.0,104,90.0,8.0,8709,2314,1.742857142857143,17,1,2825.0,8,5,0,1,0,True
7939,Challenger,1,5,0,3,2,4,0,2,3.625,7.09398440322135,73.39829118532361,104,72.0,0.0,5053,3831,1.7399999999999998,9,2,3312.5,8,5,1,1,2,True
7940,Master,1,5,0,3,0,0,6,2,4.982142857142857,0.0,0.0,104,63.0,3.0,13023,3465,2.1799999999999997,5,3,2625.0,7,4,2,3,1,True
7941,Challenger,1,3,1,4,0,2,4,2,3.625,6.884765653240133,55.29834882499856,83,70.0,9.02,4889,598,1.575,3,1,4212.5,8,5,0,2,1,True
7942,Challenger,1,5,0,3,3,1,3,1,3.375,0.0,0.0,101,96.0,0.3333333333333333,3521,1870,1.2600000000000002,28,0,2225.0,8,4,1,1,2,True
7943,Challenger,1,7,0,1,1,1,3,3,4.375,0.0,0.0,101,68.57142857142857,0.0,8905,1758,1.5571428571428572,21,5,4400.0,8,6,0,0,1,True
7944,Challenger,3,6,0,2,0,4,1,3,3.75,0.0,0.0,95,67.5,0.0,8895,2218,1.4833333333333334,20,2,3162.5,8,4,1,0,2,True
7945,Master,1,6,0,2,3,2,3,0,2.75,0.0,0.0,103,100.0,0.0,4225,1217,1.15,16,2,2943.75,8,3,1,0,2,True
7946,Master,2,6,0,2,1,2,4,1,3.5,0.0,0.0,104,80.0,0.0,7426,2159,1.3333333333333333,11,3,2081.25,8,3,1,1,1,True
7947,Master,2,8,0,0,3,1,2,2,3.875,1.6735704654229702,10.492604798890095,104,84.375,0.0,8973,1741,1.5125,16,5,4287.5,8,5,1,0,0,True
7948,Master,2,7,0,1,1,2,4,1,4.125,0.0,0.0,104,75.0,0.0,11420,1751,1.642857142857143,27,1,2600.0,8,4,2,0,1,True
7949,Challenger,1,5,0,3,1,3,3,1,3.5,0.0,0.0,88,84.0,0.3666666666666667,6887,2070,1.48,5,1,2962.5,8,4,1,2,1,True
7950,Challenger,1,4,1,3,2,5,1,0,3.5,0.0,0.0,101,90.0,7.5,7666,2184,1.0399999999999998,4,1,2812.5,8,5,1,1,2,True
7951,Master,1,4,2,2,1,3,2,2,3.75,0.8191126279863481,7.235977279031344,102,97.5,19.75,10385,1288,2.1666666666666665,22,1,1887.5,8,2,1,0,2,True
7952,Challenger,1,7,0,1,2,0,1,5,3.625,1.7718882774952986,11.109017413763628,84,79.28571428571429,0.0,6120,2384,1.8857142857142857,11,5,3937.5,8,4,0,0,1,True
7953,Challenger,3,6,0,2,2,2,3,1,4.0,0.8367346938775511,5.245985541552044,96,60.0,2.0,7417,3300,1.9666666666666668,6,3,3425.0,8,4,1,1,1,True
7954,Master,2,6,0,2,4,2,2,0,3.625,0.8019047619047619,11.447605451888109,104,77.5,0.0,10532,2975,1.45,8,2,2056.25,8,5,1,1,1,True
7955,Challenger,2,7,0,1,1,2,4,1,3.625,12.923937360178972,294.4923685858795,98,77.14285714285714,8.0,5229,1641,1.2714285714285716,21,3,3275.0,8,5,1,1,0,True
7956,Master,2,6,0,2,2,3,3,0,4.0,0.0,0.0,104,77.5,3.0,12045,3434,1.8333333333333333,8,1,2850.0,8,4,2,1,1,True
7957,Challenger,3,7,0,1,3,2,2,1,4.25,0.0,0.0,87,77.14285714285714,0.0,8511,2249,1.3,16,3,1475.0,8,2,0,0,1,True
7958,Challenger,1,6,0,2,2,2,3,1,3.625,0.0,0.0,92,67.5,1.5,9621,1968,1.5166666666666668,8,4,3312.5,8,3,1,1,1,True
7959,Challenger,2,5,1,2,0,3,4,1,3.625,0.0,0.0,90,66.0,16.333333333333332,5078,1224,2.3666666666666667,19,3,2950.0,8,2,1,0,2,True
7960,Challenger,1,3,1,4,4,2,1,1,3.125,8.538993946874461,78.6858690157882,92,90.0,6.0,4082,1767,0.725,5,0,2900.0,8,5,0,0,4,True
